"geolocation_zip_code_prefix","geolocation_lat","geolocation_lng"
"6807","-23.624813814065565","-46.82128254813431"
"6866","-23.760697027508794","-46.79947787433944"
"6852","-23.70405682208258","-46.87116513939754"
"6816","-23.647206595043098","-46.8211640126377"
"6890","-23.80409705354573","-46.92378183420095"
"6814","-23.658109429078486","-46.81422326545112"
"6843","-23.681785787408323","-46.864413120866786"
"6814","-23.657311009117933","-46.80997569426981"
"6853","-23.69200633083272","-46.854801067863086"
"6859","-23.706708899921775","-46.82758888623273"
"6805","-23.638876002887333","-46.85602774250744"
"6856","-23.694722839478032","-46.801505321414275"
"6843","-23.680975044378606","-46.862470919992695"
"6851","-23.717118782128203","-46.85640635276127"
"6852","-23.711282004991656","-46.857422116567626"
"6823","-23.667510426856776","-46.80627703248879"
"6823","-23.66828390175425","-46.801209767268794"
"6810","-23.646776763359487","-46.80561795817629"
"6852","-23.705840074383968","-46.859080226902826"
"6850","-23.713664930059434","-46.848933738963616"
"6859","-23.71298764585375","-46.83754500305842"
"6852","-23.703854133005166","-46.87147940566574"
"6851","-23.720394926185953","-46.85884221812593"
"6826","-23.663257648075447","-46.801145468347926"
"6823","-23.674089248486847","-46.79774366410271"
"6840","-23.65042853231589","-46.862942055369615"
"6853","-23.689593747604924","-46.85196898826137"
"6826","-23.652225574670954","-46.79475005403368"
"6826","-23.65975261503841","-46.804343192740596"
"6804","-23.64199492339433","-46.848982024958296"
"6867","-23.75852189965428","-46.81382338994087"
"6823","-23.667999841797002","-46.80382228752391"
"6850","-23.700320293573633","-46.85240544614964"
"6823","-23.673019966414692","-46.79813143254092"
"6807","-23.630092401192954","-46.822577203001714"
"6814","-23.658138597005","-46.807224642795326"
"6872","-23.732127681590477","-46.84874791844762"
"6814","-23.66210958921472","-46.81713558145309"
"6864","-23.747847984519346","-46.799386265942566"
"6815","-23.656072535951232","-46.819659950314545"
"6817","-23.62893854287614","-46.81446870373352"
"6853","-23.691266291273866","-46.854867873057536"
"6852","-23.700956493186194","-46.85900556243367"
"6816","-23.6403574565756","-46.81484158673322"
"6890","-23.853800684885094","-46.9479521236393"
"6890","-23.87733187666002","-46.97679351090612"
"6815","-23.650704555369618","-46.81486196393319"
"6852","-23.711590058283807","-46.858264721622696"
"6807","-23.61995289757065","-46.81760624147376"
"6803","-23.652720198453405","-46.85595002011087"
"6824","-23.676321353857794","-46.80299599526814"
"6874","-23.768054779099668","-46.84982053066154"
"6816","-23.64393998058161","-46.81355329239999"
"6807","-23.628692430203653","-46.82831296335626"
"6826","-23.6598338664955","-46.804973025102534"
"6850","-23.700320293573633","-46.85240544614964"
"6826","-23.659403217323533","-46.803209923827005"
"6843","-23.66040193491713","-46.86241142220178"
"6815","-23.647414074474238","-46.8171669892846"
"6833","-23.669952967590337","-46.856399806438326"
"6852","-23.711901244243727","-46.860249730221035"
"6815","-23.6557640111085","-46.81611064891218"
"6850","-23.717724336091216","-46.850555103836115"
"6866","-23.75944250243519","-46.80096208242017"
"6803","-23.646846970309834","-46.84440996517394"
"6850","-23.70859482875525","-46.850468798920865"
"6826","-23.654335335187145","-46.79851991733001"
"6855","-23.683999596774928","-46.824688969361745"
"6820","-23.651919984736562","-46.79198184736556"
"6823","-23.66828390175425","-46.801209767268794"
"6823","-23.66968955813958","-46.8023793043452"
"6815","-23.657837560370645","-46.807615113116775"
"6823","-23.66764185400202","-46.799093948525524"
"6856","-23.693466523978547","-46.799753476021436"
"6855","-23.68693876184987","-46.82563659120981"
"6887","-23.68451493256493","-46.88967712624171"
"6852","-23.703470999999993","-46.85844448612153"
"6807","-23.624813814065565","-46.82128254813431"
"6852","-23.710285970335693","-46.859736116440274"
"6887","-23.68809817236593","-46.897830620576826"
"6816","-23.64177652510254","-46.81516972009348"
"6855","-23.68473338773156","-46.82398164210284"
"6803","-23.64933149999999","-46.852442999999994"
"6851","-23.718297415475778","-46.855900089933996"
"6824","-23.68390973315515","-46.80216611206827"
"6820","-23.663527596168283","-46.797031303508476"
"6864","-23.74816410052798","-46.79514428601549"
"6850","-23.712286820025223","-46.85318782499944"
"6813","-23.651036635211653","-46.802861890057976"
"6810","-23.64533111943743","-46.79894335222503"
"6824","-23.676836909515867","-46.80091382610085"
"6815","-23.648044925875826","-46.81662709172489"
"6833","-23.655941179825817","-46.84832898853542"
"6807","-23.62524190912875","-46.825823131233086"
"6852","-23.701721786220087","-46.85999027031582"
"6810","-23.64544435222502","-46.79899188056257"
"6805","-23.639922440033367","-46.85318554906361"
"6877","-23.77881881526998","-46.89824806049631"
"6807","-23.619277676928892","-46.81595637786379"
"6823","-23.6719355656414","-46.8048238729008"
"6855","-23.697753779755526","-46.827433911379195"
"6807","-23.624512408112896","-46.82402638551869"
"6816","-23.646918228403365","-46.81719380890418"
"6815","-23.655416816521573","-46.80948642991519"
"6805","-23.62168290867914","-46.848218069680755"
"6843","-23.65886743824699","-46.86110486379968"
"6813","-23.65004719037466","-46.80739178088746"
"6857","-23.701671681259775","-46.79841840455035"
"6852","-23.705644840412017","-46.86107973105777"
"6807","-23.631482273933894","-46.82374336329284"
"6826","-23.66138523179958","-46.79939460956253"
"6826","-23.662067521236043","-46.80546925910314"
"6813","-23.652045","-46.80727054775223"
"6826","-23.652225574670954","-46.79475005403368"
"6851","-23.715359116621173","-46.85519162316479"
"6815","-23.64951689012248","-46.818583561804694"
"6872","-23.73686415021772","-46.84944466714749"
"6824","-23.680838767124563","-46.80331747556131"
"6816","-23.645554147878233","-46.8173456746889"
"6852","-23.711858444630376","-46.85936039064575"
"6816","-23.64504483484343","-46.81955645545043"
"6823","-23.665689953372944","-46.79989390564938"
"6805","-23.616991804028093","-46.85989436704375"
"6803","-23.652255650487223","-46.85498039305486"
"6859","-23.716704193609875","-46.83825072852356"
"6826","-23.652225574670954","-46.79475005403368"
"6824","-23.678820743551245","-46.80116736052289"
"6823","-23.673205012495846","-46.80351327567558"
"6857","-23.708150333956443","-46.80488448452139"
"6885","-23.70159994998921","-46.8768744509607"
"6823","-23.665900621963306","-46.80340158145309"
"6859","-23.709440394208627","-46.83288825923631"
"6813","-23.652080124285973","-46.80223837285794"
"6816","-23.648040033612677","-46.836373152644036"
"6815","-23.651239274507077","-46.8169194492996"
"6850","-23.716905464337227","-46.850293781839746"
"6813","-23.654021294527556","-46.80864823315171"
"6855","-23.69330917262972","-46.82063432806276"
"6804","-23.64290895810206","-46.850582125088025"
"6824","-23.679056546281675","-46.801526389062815"
"6865","-23.708047141871678","-46.84977905854009"
"6846","-23.640624000000003","-46.86739301500363"
"6815","-23.654100426308524","-46.81364115987643"
"6810","-23.641697577846415","-46.80763430070988"
"6817","-23.640408594544816","-46.83095405455179"
"6804","-23.64279355646614","-46.850501116019345"
"6890","-23.85332520450557","-46.94640368997441"
"6851","-23.717470672773953","-46.85773326602805"
"6865","-23.743696565097448","-46.7933169221888"
"6810","-23.648135480148923","-46.798241216227"
"6824","-23.682990762681168","-46.80789287344905"
"6845","-23.641295743367863","-46.89710931622576"
"6857","-23.702183429712942","-46.80055408332596"
"6835","-23.68079192449018","-46.845348021687"
"6844","-23.6609729599279","-46.89621714066744"
"6864","-23.748293999999945","-46.79283049999995"
"6866","-23.762911290493328","-46.801014657156344"
"6866","-23.757967961457158","-46.80235521857121"
"6890","-23.85951459351686","-46.949722240799986"
"6814","-23.65720853952926","-46.81653254954122"
"6852","-23.7103108215419","-46.855197131686815"
"6857","-23.702373390083345","-46.79636807908991"
"6823","-23.666031219545232","-46.80066805952455"
"6852","-23.711708975849756","-46.855331040394645"
"6823","-23.67009686818319","-46.80644542125192"
"6826","-23.652225574670954","-46.79475005403368"
"6813","-23.650364325841064","-46.80544653497029"
"6820","-23.660078950602994","-46.795255856800644"
"6846","-23.64352519815526","-46.86630110019464"
"6853","-23.689622763893606","-46.8582603577648"
"6807","-23.62981879699827","-46.82277740119295"
"6867","-23.75555304812965","-46.80824516437034"
"6844","-23.65417498415963","-46.87580740827513"
"6823","-23.670506819031733","-46.806069710225735"
"6857","-23.703694941958712","-46.79324876766802"
"6846","-23.635157041058466","-46.87287289454088"
"6864","-23.74540533726731","-46.80263347640767"
"6814","-23.657927877055748","-46.80557752761269"
"6852","-23.700094364743475","-46.867627934990544"
"6823","-23.67119361532687","-46.797288040654436"
"6814","-23.660830205926562","-46.81215747475324"
"6866","-23.756710576057255","-46.79333619428633"
"6820","-23.657069839575293","-46.79754140120599"
"6810","-23.646936846500193","-46.80452359937093"
"6816","-23.644816858993682","-46.81424476879799"
"6871","-23.723255682209015","-46.856657629753585"
"6850","-23.712973459893817","-46.85376212378098"
"6823","-23.672851543712852","-46.803453638207685"
"6814","-23.65888672773954","-46.8069865829823"
"6865","-23.75757573797677","-46.78499247425454"
"6820","-23.6548314904207","-46.7928985900801"
"6865","-23.71221612848731","-46.8550760919649"
"6853","-23.69660938381177","-46.84943738013597"
"6826","-23.656626640285175","-46.79902056064974"
"6850","-23.706499327226044","-46.85023135261703"
"6845","-23.6253132476634","-46.889660866821885"
"6890","-23.85506994668607","-46.945907579264286"
"6852","-23.707633924231043","-46.85548881917595"
"6814","-23.66274503635527","-46.811731534306446"
"6851","-23.721749480133617","-46.86033855873588"
"6813","-23.652667426020066","-46.802639059524545"
"6856","-23.69028149999999","-46.80095174999999"
"6864","-23.745299839087483","-46.80444493830363"
"6843","-23.681089763250924","-46.86257290111425"
"6804","-23.644224738941535","-46.84631681428888"
"6856","-23.68883945269018","-46.816746025744266"
"6816","-23.646322423126197","-46.81783249843013"
"6863","-23.720767300516723","-46.79874388645227"
"6852","-23.704647767701484","-46.85857730169082"
"6814","-23.658000508698013","-46.82074553658543"
"6807","-23.630417161261416","-46.82669592270185"
"6850","-23.715877660749598","-46.85129763151213"
"6851","-23.716100242022033","-46.867745865802995"
"6815","-23.652818800450078","-46.813496469328875"
"6810","-23.644521219545226","-46.802003966010666"
"6835","-23.674969113889752","-46.846365311844245"
"6804","-23.64350072244661","-46.85129741286164"
"6823","-23.669218278925563","-46.804659575480486"
"6890","-23.853265094452492","-46.946960164158774"
"6859","-23.719387274019642","-46.842520951960715"
"6824","-23.67967263961819","-46.80295983741326"
"6855","-23.685611940331203","-46.82477251540768"
"6865","-23.742763295814648","-46.793837572803675"
"6859","-23.70868007479533","-46.833313343494154"
"6840","-23.651571300305847","-46.86169215419229"
"6815","-23.650412762421364","-46.815343380114165"
"6859","-23.707912162120493","-46.83519340568664"
"6840","-23.6523827263259","-46.86147377699231"
"6859","-23.71049941955425","-46.82811642408499"
"6871","-23.722070416873454","-46.85208344991049"
"6872","-23.728739389668835","-46.84674193648414"
"6807","-23.620229800450076","-46.8153648012868"
"6850","-23.702228810557944","-46.85125343785422"
"6871","-23.72242488973635","-46.8551309223779"
"6820","-23.660522214265104","-46.79820041286274"
"6813","-23.652346265132262","-46.80690768931015"
"6857","-23.708416517500048","-46.79726679211544"
"6850","-23.716361147931213","-46.85135860491085"
"6867","-23.75419499999998","-46.80973830999994"
"6852","-23.70332486234056","-46.85726374187781"
"6824","-23.67313496448146","-46.80604854858895"
"6804","-23.647629518632325","-46.85137444986318"
"6890","-23.844213461864285","-46.9364085"
"6816","-23.643761759759716","-46.81952338542662"
"6890","-23.853325963570075","-46.94690334426688"
"6856","-23.68887889869582","-46.81594621357263"
"6874","-23.749579441913966","-46.81751170511987"
"6851","-23.716084766513376","-46.85319949602894"
"6850","-23.711465011656756","-46.85268106549717"
"6865","-23.749221895522087","-46.792290671911616"
"6816","-23.64749742968829","-46.819139229582674"
"6866","-23.764827893423288","-46.79487876045215"
"6855","-23.696718194924824","-46.82915991190429"
"6863","-23.720900932357058","-46.79874786562563"
"6810","-23.648764463500502","-46.798542381499146"
"6853","-23.68819700499166","-46.853480299613345"
"6890","-23.817751281991278","-46.928025907191966"
"6867","-23.757977743209786","-46.81171539209932"
"6850","-23.717339395969173","-46.84970616506776"
"6890","-23.8526571736429","-46.94120510183887"
"6824","-23.670476164615987","-46.81256383136903"
"6814","-23.66240711716487","-46.814705117390496"
"6814","-23.658121140159146","-46.819716748507005"
"6820","-23.665320137370976","-46.798126753534554"
"6804","-23.644164800052092","-46.85192805982769"
"6835","-23.679789809080653","-46.85012647592002"
"6852","-23.70516486381805","-46.86141538469004"
"6810","-23.64673505190717","-46.80216558451153"
"6866","-23.75679765528671","-46.795357554647616"
"6864","-23.748496784194728","-46.793205664643054"
"6803","-23.64459183680534","-46.84421276741302"
"6816","-23.641601479052408","-46.8123772574297"
"6824","-23.682990762681168","-46.80789287344905"
"6853","-23.692139895089138","-46.85769379294826"
"6815","-23.655840716890836","-46.809110786571594"
"6840","-23.65053336663973","-46.86165251053158"
"6850","-23.711465011656756","-46.85268106549717"
"6823","-23.669655809885132","-46.80295740714993"
"6851","-23.717666148479484","-46.85643803067111"
"6823","-23.667851180391345","-46.79630855857227"
"6890","-23.8849966166002","-46.96430270981637"
"6850","-23.7185944565756","-46.84868932944775"
"6815","-23.655854084655747","-46.80895650360668"
"6825","-23.666311456835402","-46.807620377776885"
"6826","-23.660187129061097","-46.80716991465176"
"6815","-23.649961917770582","-46.81884066645705"
"6825","-23.6642905434244","-46.8089735029142"
"6806","-23.6345460208853","-46.83878983990517"
"6874","-23.767534794249105","-46.85489778923726"
"6865","-23.741822755103875","-46.7933130795091"
"6859","-23.707867575388132","-46.83521986613007"
"6817","-23.62934084929881","-46.81406303372953"
"6852","-23.702772164031384","-46.85541757299898"
"6820","-23.657649560017955","-46.798743732333975"
"6890","-23.854035517086878","-46.946298522783096"
"6855","-23.69738660302697","-46.83156712438038"
"6813","-23.649913330284466","-46.803245143776266"
"6813","-23.676062924695355","-46.845096904004585"
"6853","-23.69251508542371","-46.858291358294125"
"6823","-23.665256025013804","-46.80038677345719"
"6807","-23.627073677260046","-46.828217326820294"
"6870","-23.737925609783485","-46.889418173417226"
"6823","-23.668139901754245","-46.80106929280401"
"6835","-23.676662839211236","-46.84567952760891"
"6806","-23.63321856284278","-46.84029731805079"
"6823","-23.672711923394324","-46.80415354053885"
"6816","-23.644932150701184","-46.81436055150313"
"6850","-23.70016405023373","-46.8551300605055"
"6856","-23.69028149999999","-46.80095174999999"
"6833","-23.65689098974622","-46.84723122622993"
"6823","-23.66835675021634","-46.796995959749594"
"6823","-23.676293867851083","-46.798864929605266"
"6890","-23.853921271874164","-46.94892955745126"
"6823","-23.664879447690108","-46.801126799184296"
"6864","-23.744657056663403","-46.807862619314186"
"6825","-23.66911369444071","-46.79814270538203"
"6871","-23.72463135626108","-46.853943326865455"
"6815","-23.655489737434397","-46.81509171189918"
"6826","-23.652225574670954","-46.79475005403368"
"6850","-23.721494250113242","-46.846224976228626"
"6803","-23.643550657130458","-46.842327363398134"
"6807","-23.62486537059647","-46.82358848087484"
"6852","-23.704647767701484","-46.85857730169082"
"6807","-23.629485141069576","-46.82337348035865"
"6824","-23.6834915760179","-46.80618182203965"
"6871","-23.731348159587984","-46.85835518803739"
"6846","-23.631364081020408","-46.8680103867506"
"6820","-23.65460134554791","-46.79607572799934"
"6855","-23.715206999999992","-46.80616863639301"
"6803","-23.65482468042397","-46.851542406730246"
"6813","-23.648167686652407","-46.80197876380635"
"6823","-23.668425043280166","-46.8014206999826"
"6820","-23.653590045242066","-46.79302211420167"
"6850","-23.716676147931214","-46.85109857937562"
"6825","-23.6736287158238","-46.82345817853424"
"6867","-23.764384448885217","-46.818070896692944"
"6864","-23.74601663115169","-46.80207538306476"
"6835","-23.672866703500002","-46.84474844341386"
"6823","-23.667176094927523","-46.80097249319066"
"6881","-23.74431149999998","-46.91809948699995"
"6815","-23.649642244675338","-46.81474463226972"
"6826","-23.661122636418686","-46.8058397051185"
"6840","-23.650316530870214","-46.85857310580594"
"6850","-23.699992639571455","-46.8513770650285"
"6826","-23.66187327324572","-46.804221277340986"
"6864","-23.748661306970853","-46.79322337558848"
"6850","-23.7049904074384","-46.851112508742574"
"6810","-23.64611050069249","-46.803074108373316"
"6807","-23.617727134357818","-46.81572135010626"
"6803","-23.643758660865743","-46.8435273705924"
"6866","-23.75426754900727","-46.794492217479934"
"6826","-23.663636305916718","-46.80462472150293"
"6860","-23.720511397166494","-46.84285318730103"
"6865","-23.74940847644901","-46.793867884171874"
"6887","-23.670573275000045","-46.88758579969147"
"6813","-23.649625135528854","-46.80216453641551"
"6815","-23.652818800450078","-46.813496469328875"
"6807","-23.627202880136117","-46.82844241734636"
"6823","-23.669274498759243","-46.79843634748114"
"6817","-23.62820113070588","-46.81329865347115"
"6856","-23.68780690673256","-46.81506320010454"
"6803","-23.646094569983646","-46.846046952947354"
"6856","-23.69313922550175","-46.80095075605789"
"6823","-23.667293724940915","-46.79878961114327"
"6820","-23.654518247643384","-46.79393718708751"
"6851","-23.719035220703123","-46.85474683661217"
"6853","-23.687997618301683","-46.851017864186844"
"6850","-23.699578452680466","-46.85632367638064"
"6885","-23.713858278238604","-46.89482875564773"
"6815","-23.648978885218796","-46.81778473198988"
"6856","-23.6950845906782","-46.80399913222503"
"6852","-23.700956493186194","-46.85900556243367"
"6867","-23.75441543239454","-46.807946666474955"
"6815","-23.648978885218796","-46.81778473198988"
"6857","-23.700041606039033","-46.80006656118553"
"6872","-23.734996030573615","-46.85592525257648"
"6820","-23.65788162031853","-46.798711644036075"
"6850","-23.71582521288013","-46.84961224909115"
"6820","-23.65266428661997","-46.79399751540883"
"6852","-23.707052465722203","-46.8610652149576"
"6871","-23.72463135626108","-46.853943326865455"
"6852","-23.707565836083344","-46.85905345316667"
"6853","-23.69186034026779","-46.862219252842074"
"6850","-23.708471448237063","-46.84983238245143"
"6890","-23.85229121782634","-46.93972717938641"
"6852","-23.708782592561604","-46.857151042327864"
"6852","-23.707948618767908","-46.85974895092641"
"6845","-23.64889376956497","-46.88481272410042"
"6810","-23.64845427200065","-46.79829031932018"
"6824","-23.67390223841536","-46.80516226923069"
"6814","-23.658347086300534","-46.819447837353586"
"6852","-23.704091434358592","-46.855263908130894"
"6810","-23.650459909804322","-46.79739769539497"
"6843","-23.67981457813488","-46.86520432999599"
"6863","-23.720900932357058","-46.79874786562563"
"6865","-23.750346502980317","-46.79106936288744"
"6851","-23.718967887585702","-46.86521192632313"
"6810","-23.6411098842691","-46.80822944685209"
"6855","-23.685281077990652","-46.82505208673322"
"6823","-23.67057049985577","-46.802779804345214"
"6852","-23.710602164031382","-46.857337952536234"
"6864","-23.745923304972344","-46.80002071608795"
"6851","-23.716403412718517","-46.8536214657222"
"6804","-23.645657567574634","-46.84810404553053"
"6865","-23.754663125967816","-46.788686509364986"
"6845","-23.649206452429205","-46.88646991528185"
"6850","-23.710855892867443","-46.8533608477696"
"6807","-23.63171816649399","-46.82309430501445"
"6818","-23.642048023368268","-46.83752624335116"
"6846","-23.64364329444928","-46.868052304119864"
"6814","-23.659625251745553","-46.812371144872785"
"6813","-23.651135718275818","-46.80455676089216"
"6823","-23.672082835131903","-46.80281694644804"
"6813","-23.65199054899297","-46.80693315375959"
"6833","-23.654736481822365","-46.8459533951178"
"6804","-23.641691055342548","-46.84955716995691"
"6845","-23.63454384274676","-46.904963261971574"
"6816","-23.64749742968829","-46.819139229582674"
"6826","-23.65946104163539","-46.80233415430785"
"6824","-23.672230095886924","-46.80847871311586"
"6851","-23.715848778776017","-46.85499962548015"
"6807","-23.624512408112896","-46.82402638551869"
"6807","-23.625775422988422","-46.8245095131841"
"6855","-23.6851907216227","-46.822712741329546"
"6805","-23.644847350423188","-46.806507421366376"
"6803","-23.651256176496204","-46.848785072422075"
"6850","-23.717849720785985","-46.84880473175025"
"6853","-23.69352822158048","-46.859841986589664"
"6890","-23.866513911943265","-46.952928868868746"
"6852","-23.70478935858965","-46.85752139884006"
"6826","-23.66340437191985","-46.802111328466786"
"6817","-23.62891012767611","-46.81375301151253"
"6835","-23.668724766576307","-46.85270546032651"
"6807","-23.62981879699827","-46.82277740119295"
"6803","-23.64804855118602","-46.84410865500035"
"6814","-23.66150349669145","-46.81870217057408"
"6869","-23.746624832304004","-46.846073258279155"
"6880","-23.77723814872678","-46.91982001226567"
"6866","-23.76054803667623","-46.80203425519646"
"6843","-23.65938100528012","-46.861575238559574"
"6813","-23.6499721831613","-46.80721275535223"
"6850","-23.710620761584643","-46.84927520523408"
"6835","-23.669156214223438","-46.85376502415907"
"6805","-23.64033350542435","-46.85358426876934"
"6856","-23.695513920947135","-46.80078633053275"
"6807","-23.625130497554597","-46.82543521885988"
"6866","-23.75426754900727","-46.794492217479934"
"6815","-23.653310594783303","-46.81637113682273"
"6824","-23.67339199564276","-46.80524394423304"
"6826","-23.66195356900538","-46.804314420422195"
"6824","-23.673899522139173","-46.80507870304817"
"6810","-23.650140949766275","-46.796716472791324"
"6850","-23.698797705808964","-46.85490772377563"
"6874","-23.770046300293167","-46.85426002340885"
"6804","-23.646025761296194","-46.850436181949206"
"6823","-23.67148576464306","-46.79774789425242"
"6810","-23.64557587593056","-46.80707317208145"
"6850","-23.701666641410355","-46.8538119060534"
"6810","-23.648515270615672","-46.797977037884465"
"6855","-23.68588511518264","-46.82536027116393"
"6815","-23.6568712625656","-46.819881744647766"
"6851","-23.71642661004674","-46.85668253427778"
"6850","-23.70270491035258","-46.85199481265508"
"6807","-23.640640339671613","-46.83673092163667"
"6864","-23.749431618800312","-46.79387193745427"
"6865","-23.75668414602727","-46.784963493359264"
"6859","-23.708758378126625","-46.834270775905516"
"6863","-23.740302441124975","-46.897565097216805"
"6830","-23.647456235148972","-46.84295944622448"
"6816","-23.646652207888465","-46.81982111212422"
"6890","-23.85693356948455","-46.94756858607511"
"6852","-23.706540303912522","-46.856429145853745"
"6823","-23.667569854002018","-46.79901197406073"
"6864","-23.747830870746082","-46.794499853730436"
"6887","-23.68809817236593","-46.897830620576826"
"6810","-23.649794528997674","-46.80009474008878"
"6850","-23.707756024980533","-46.84969329791715"
"6890","-23.826834170530454","-46.980847657643245"
"6851","-23.718984132068947","-46.866632030118645"
"6855","-23.701762319750234","-46.84321485318184"
"6850","-23.711225498779154","-46.84737833968494"
"6813","-23.649214129320892","-46.80464846753986"
"6890","-23.85892862783723","-46.948409119830465"
"6851","-23.71815313541546","-46.85583268249235"
"6826","-23.664503922297815","-46.805713485573264"
"6843","-23.65668240966009","-46.85857333138099"
"6816","-23.64102125838199","-46.812138894800675"
"6867","-23.75971391543951","-46.81213923513377"
"6857","-23.704920301631546","-46.80480458804335"
"6852","-23.70701103857697","-46.85658236026308"
"6851","-23.71607237183747","-46.856042757517685"
"6865","-23.742585053099916","-46.7903893236428"
"6856","-23.69491159588217","-46.80133321998698"
"6840","-23.652264320849397","-46.862091313636036"
"6815","-23.64951689012248","-46.818583561804694"
"6890","-23.878881685670475","-46.96605900969547"
"6844","-23.669194231873238","-46.89725655075492"
"6843","-23.659318831947424","-46.86009867036504"
"6850","-23.711465011656756","-46.85268106549717"
"6814","-23.661577122107534","-46.81333647475325"
"6850","-23.703929999999957","-46.85084999999998"
"6857","-23.703891521798454","-46.793220949766166"
"6820","-23.652339129609356","-46.79211992244204"
"6851","-23.721359447688798","-46.86103768526742"
"6803","-23.651203171601118","-46.85347063650998"
"6825","-23.66575658261964","-46.812027825283266"
"6814","-23.66029497707039","-46.82215721650058"
"6835","-23.674309376952923","-46.8462510039488"
"6857","-23.699794218286094","-46.80040040164783"
"6823","-23.66472426034389","-46.79986780362407"
"6803","-23.653274217202824","-46.85802278907256"
"6864","-23.74726994731652","-46.80176446965214"
"6890","-23.860636750534567","-46.95240797409068"
"6823","-23.668005562034715","-46.806580938657774"
"6813","-23.652086961423034","-46.80407216527213"
"6890","-23.853137061701023","-46.94238343900918"
"6803","-23.65153020788847","-46.85395602582369"
"6859","-23.707867575388132","-46.83521986613007"
"6840","-23.649307857348898","-46.86077487206407"
"6890","-23.860483437989544","-46.95243584909887"
"6866","-23.75910049999993","-46.796932098999946"
"6859","-23.708376986686496","-46.83324302584049"
"6816","-23.645659349523807","-46.81975372829596"
"6813","-23.654101599226696","-46.80386045031453"
"6823","-23.671459037191976","-46.80362343118459"
"6835","-23.674836447400335","-46.84528722344037"
"6823","-23.673394499567305","-46.797871447544566"
"6851","-23.718374746365228","-46.86504819749562"
"6843","-23.662080942552908","-46.86236001307039"
"6852","-23.704802112331933","-46.87114447265075"
"6864","-23.74092837026622","-46.79756193896417"
"6820","-23.66468170191585","-46.79919144950646"
"6826","-23.65983428559066","-46.80631385746447"
"6851","-23.71698409892105","-46.85598020763451"
"6833","-23.654421912456616","-46.84051992871831"
"6852","-23.711000269778953","-46.859372230221034"
"6804","-23.64172817069648","-46.85069733417961"
"6890","-23.85450378022784","-46.94396561648589"
"6840","-23.649541909804324","-46.85493633014022"
"6824","-23.672433090484123","-46.80791164836392"
"6853","-23.69073183771366","-46.85130607138286"
"6803","-23.647151943389638","-46.843977347077114"
"6823","-23.672569170408025","-46.79973813962135"
"6871","-23.720955018988786","-46.85633236404094"
"6823","-23.670662552599655","-46.80014274381103"
"6890","-23.85963158572006","-46.95048083091678"
"6820","-23.661012533751634","-46.79922079073966"
"6863","-23.74157854600539","-46.8966483357592"
"6810","-23.648031712187638","-46.799068405909175"
"6823","-23.668840719112534","-46.801841248138885"
"6823","-23.667949205926565","-46.79646605857227"
"6814","-23.65974071438068","-46.81973546502971"
"6826","-23.662615011254914","-46.805286762817275"
"6866","-23.7566755322906","-46.7992617376067"
"6816","-23.648040033612677","-46.836373152644036"
"6851","-23.71435583458364","-46.85632595545042"
"6824","-23.68169968946351","-46.803306222968075"
"6810","-23.64539329641677","-46.795808292950085"
"6826","-23.652225574670954","-46.79475005403368"
"6864","-23.745663075922216","-46.80069321801627"
"6805","-23.64197458782974","-46.85713994740034"
"6853","-23.688577393559928","-46.85777194310118"
"6890","-23.853137061701023","-46.94238343900918"
"6865","-23.756400712806627","-46.78486949045236"
"6816","-23.643990901465784","-46.81186891589252"
"6810","-23.644616447688804","-46.804584840267786"
"6890","-23.854847310432277","-46.946031993641405"
"6813","-23.65245803586348","-46.80765888187691"
"6840","-23.64522548430387","-46.88003645270911"
"6807","-23.620248710239174","-46.81708304008048"
"6825","-23.66635928598914","-46.81071916885592"
"6850","-23.708390448237054","-46.84984287523808"
"6815","-23.656421007000993","-46.80763947726654"
"6816","-23.640399607895358","-46.81486482753154"
"6830","-23.647456235148972","-46.84295944622448"
"6890","-23.85503359790994","-46.94592789181566"
"6804","-23.644523373199736","-46.853568728257365"
"6865","-23.71221612848731","-46.8550760919649"
"6806","-23.63707999056494","-46.836800705262746"
"6815","-23.651048369462472","-46.816818534975326"
"6846","-23.63864600028846","-46.87583847432053"
"6852","-23.70560766694558","-46.8578517799065"
"6844","-23.661855000000003","-46.87499102611213"
"6814","-23.65738561613492","-46.808351434358606"
"6864","-23.738830279713074","-46.798039402175014"
"6851","-23.718005999999995","-46.86742342387765"
"6826","-23.65193681236663","-46.79540672133424"
"6835","-23.6711389203301","-46.84515664441669"
"6824","-23.670476164615987","-46.81256383136903"
"6867","-23.75419499999998","-46.80973830999994"
"6868","-23.759555197683664","-46.84382817455784"
"6855","-23.69708151764266","-46.82867181611095"
"6816","-23.645099057856033","-46.83815452433717"
"6815","-23.64951427061568","-46.81638699402738"
"6843","-23.681652613186355","-46.86417756512112"
"6840","-23.646987134629676","-46.86903667765004"
"6820","-23.660571164031378","-46.79587155730286"
"6844","-23.666312616008724","-46.89384916538684"
"6816","-23.643716469328886","-46.812592315973326"
"6816","-23.64307522438345","-46.818652038770416"
"6810","-23.649872657510507","-46.799412365658775"
"6810","-23.64588248265909","-46.7963807643546"
"6807","-23.6246041357262","-46.823995671244745"
"6864","-23.743252876504506","-46.79750565810797"
"6840","-23.64952454899297","-46.85484554440536"
"6826","-23.663341865658786","-46.80299462060699"
"6807","-23.625631719112544","-46.823550306422675"
