"seller_zip_code_prefix","seller_id","seller_city","geolocation_lat","geolocation_lng"
"12226","5741dc2bf5044c34d0698681c5081bed","SAO JOSE DOS CAMPOS","-23.21370730659085","-45.80156830474517"
"11701","e9779976487b77c6d4ac45f75ec7afe9","PRAIA GRANDE","-24.011288218359883","-46.41873374429398"
"1314","70f7e8018e3d46c748c92f026aa2585a","SAO PAULO","-23.550271219805026","-46.641530430203645"
"4534","bac44fa8e13424950488659b5f765c41","SAO PAULO","-23.58454739993657","-46.67456147821567"
"13215","d32e3909cfb714fb2a6cb092c85b9c5f","JUNDIAI","-23.17589664637174","-46.886594495206815"
"5311","6e13dd869aa7185f601c941423abcc8f","SAO PAULO","-23.531055024698496","-46.74460102749712"
"11900","2199e7fe213c16213bf5d6a7eadc9a5d","REGISTRO","-24.522617510299327","-47.84780154192998"
"5186","ce20a2ec1514c25e16f2b5b39bc818f0","SAO PAULO","-23.43235638273989","-46.75211054954124"
"9350","e26901d5ab434ce92fd9b5c256820a4e","MAUA","-23.685711937077315","-46.44479631574056"
"13844","d1b65fc7debc3361ea86b5f14c68d2e2","MOGI GUACU","-22.382941116125448","-46.94664125419024"
"17900","37515688008a7a40ac93e3b2e4ab203f","DRACENA","-21.4988715","-51.537860999999985"
"4130","8090490573c6c0aa343a7231ebcb8c86","SAO PAULO - SP","-23.605202011656758","-46.61844120275258"
"7174","c60b801f2d52c7f7f91de00870882a75","GUARULHOS","-23.425946339725343","-46.42940633972533"
"18052","077c5fae4bea9500e3737b16f71b9d3a","SOROCABA","-23.539013392723216","-47.491042295862435"
"2880","9ac75591b69c3402684b6ce0310f22ee","SAO PAULO","-23.46668368220901","-46.670126814876795"
"4476","e601b04acf48b4576e73ddca9481f0dc","SAO PAULO","-23.713052505361883","-46.61991569705063"
"6775","88af55b4a7ca402b27df16f7c7c9b5d2","TABOAO DA SERRA","-23.638223126839392","-46.801967395781645"
"17052","55bb6fe5bebe5012e2d7d9928e1128ff","BAURU","-22.333806","-49.0911435"
"1420","1c83418358f249c9d6affa52d579db0e","SAO PAULO","-23.56851813765943","-46.65191532569683"
"13030","782f78b632a43875dd5b53e3e49c9564","CAMPINAS","-22.92991227115403","-47.07189552530681"
"9121","02ecc2a19303f05e59ce133fd923fff7","SANTO ANDRE","-23.687193239224257","-46.498261391639694"
"13911","1e26c56af8d48424e1df0140a2401f83","JAGUARIUNA","-22.700759264340558","-46.98220781704875"
"1222","8bd0f31cf0a614c658f6763bd02dea69","SAO PAULO","-23.547159576461446","-46.64989460560333"
"9350","75fdd0a732287f9497b179f6bd445d32","MAUA","-23.68011442853022","-46.4524537436668"
"6663","08ad4ac1388e4420ca531c3edfc46198","ITAPEVI","-23.56337220714669","-46.93710104735605"
"17230","4dc2e811a1760953cb7c6a590b498943","ITAPUI","-22.23625902550063","-48.72307610479663"
"13800","7f7b8245c336066a1f9933c359f11d77","MOGI MIRIM","-22.43757145268047","-46.96768249417161"
"15505","e88f7a2995ba184710d339c5c4bf2e30","VOTUPORANGA","-20.423773521297633","-49.97216652821015"
"11070","0af977692321d895349eded183341d28","SANTOS","-23.961812938897538","-46.34427982528125"
"9690","31be790e64fc99f8ff48ec2bd18a3104","SAO BERNARDO DO CAMPO","-23.67170527422236","-46.58997464458433"
"13088","718539d38d07dd351c76db862760e2e2","CAMPINAS","-22.8475181626464","-47.03552279669915"
"14610","880eda903e719a5f179f7e9fceb3a69d","IPUA","-20.43102420974765","-48.01701483913844"
"15400","d9cb0052a666de5308b32f32ad5f1b1c","OLIMPIA","-20.73348478239254","-48.88823835248024"
"1026","7040e82f899a04d1b434b795a43b4617","SAO PAULO","-23.539616057447088","-46.631187497778285"
"13478","31ae0774c17fabd06ff707cc5bde005f","AMERICANA","-22.737278419931872","-47.31266995989381"
"14709","6a8b085f816a1f75f92dbac6eb545f8f","BEBEDOURO","-20.928623885001464","-48.492996397226044"
"19042","8a432f4e5b471f8da497d7dc517666e2","PRESIDENTE PRUDENTE","-22.133927157857258","-51.368753221730294"
"14403","0f0c984a4a955310903b6b6008660bad","FRANCA","-20.54822779974972","-47.395897060007975"
"9060","aeb36d67f1414f234d42a29e27cf1f17","SANTO ANDRE","-23.656293518994904","-46.554122137336044"
"13177","a4b8d97cd5d3674eeff96abc99d8ed67","SUMARE","-22.813951149316207","-47.22434086940969"
"1026","5d378b73ab7dd6f0418d743e5dcb0bd1","SAO PAULO","-23.539167607276784","-46.63524162031853"
"1452","3ef37b7ca6dd2b80bd8af81a62504996","SAO PAULO","-23.56883153079836","-46.69199439364803"
"14620","a3b42d266fa8afc874b909422ce88582","ORLANDIA","-20.71749602546334","-47.8769102907048"
"4781","c3e2398fcc7e581cda2e546557bf6968","SAO PAULO","-23.69081489425242","-46.70642512406944"
"8832","244c2f1bff6afe1f2eaf9bfe9b2aed38","MOGI DAS CRUZES","-23.516913648399584","-46.10417245526518"
"4615","cf654707ed6a99f112c7ec3d6f314b8b","SAO PAULO","-23.627053414651762","-46.66261484831785"
"11045","e067ad2c1c0b48758eb1b5228bcf7a68","SANTOS","-23.96112504302036","-46.32316061267247"
"3612","08084d990eb3f53af056ccbc1730c8a7","SAO PAULO","-23.520506699694153","-46.53515188245142"
"13097","751e274377499a8503fd6243ad9c56f6","CAMPINAS","-22.8469524096601","-47.02743444240869"
"4615","37ceb404da208418c9032f0674e57804","SAO PAULO","-23.620032660280465","-46.67092443075191"
"9895","56a8b450e802502ba53a9885ee38e29f","SAO BERNARDO DO CAMPO","-23.70734747994644","-46.56687389064575"
"12230","2eeb6531ee027a48d401e72bebdd87d3","SAO JOSE DOS CAMPOS","-23.233025503750913","-45.88205525728549"
"7093","ea6b12bf9ffe2bac34602ec631d97a47","GUARULHOS","-23.46034695920133","-46.54093519386578"
"13206","813348c996469b40f2e028d5429d3495","JUNDIAI","-23.211714582578274","-46.8753760355472"
"9895","4ce6e5f6c52515177e18c1c9361d8677","SAO BERNARDO DO CAMPO","-23.707425905407483","-46.570956450782475"
"19906","0fe2d9733ed841eb064503920015a8c0","OURINHOS","-22.989455730881055","-49.87509247068391"
"19820","f5f1f2c5f923f36ad79ea1d07185ddc9","TARUMA","-22.751694253550635","-50.573949781499195"
"3655","59fb871bf6f4522a87ba567b42dafecf","SAO PAULO","-23.525840545934557","-46.514621734116176"
"4137","788f22bafdd7ab0e1e79f19db72f16a4","SAO PAULO","-23.612081731057756","-46.623180258670466"
"5373","e96498ed8daaa3e9c23f7a62da76591c","SAO PAULO","-23.5839881312828","-46.7600579372728"
"18040","3e46a38ee171c503c3b4a3f23fe3bf0c","SOROCABA","-23.512084459893828","-47.46844719830917"
"12230","6973a06f484aacf400ece213dbf3d946","SAO JOSE DOS CAMPOS","-23.2207344276935","-45.886390156529544"
"5743","4eb61f060e7dcc1d5a80d806c35cc541","SAO PAULO","-23.612709195394977","-46.75626773244273"
"13328","900ba814c251a692506d7834c1218441","SALTO","-23.184582414451018","-47.328649797768485"
"4660","eaf6d55068dea77334e8477d3878d89e","SAO PAULO","-23.67605454870451","-46.679325825292814"
"3827","b98b715fe9e276204e2a3464f48cd796","SAO PAULO","-23.48494880428892","-46.46811804567771"
"9131","14d7985702e72162bbf13b6beb74ab2b","SANTO ANDRE","-23.699312540583637","-46.501432357095794"
"5594","8fff28c4263ddec387f28d237fb42773","SAO PAULO","-23.582604528253924","-46.73785580900351"
"3702","5c243662ce92d84573bfaff24c3e3700","SAO PAULO","-23.51633441909516","-46.54665246725141"
"1026","c1dde11f12d05c478f5de2d7319ad3b2","SAO PAULO","-23.539494799586286","-46.632843914149746"
"3138","0743a0239d764b9a0f959a57d07e36ab","SAO PAULO","-23.587596922557612","-46.58181527338564"
"4564","4bc3d93e4a5f88a598d3d8ce4ae510b3","SAO PAULO","-23.61581786398534","-46.68133624811021"
"13478","d263fa444c1504a75cbca5cc465f592a","AMERICANA","-22.7507169978434","-47.30547858741472"
"9628","f7ba60f8c3f99e7ee4042fdef03b70c4","SAO BERNARDO DO CAMPO","-23.66148702746846","-46.56416174311855"
"18590","a00824eb9093d40e589b940ec45c4eb0","BOFETE","-23.108459384738463","-48.256121730784905"
"1026","14a08204d03bb6b6bde8029f801ae0eb","SAO PAULO","-23.53984025062037","-46.6302639919499"
"2220","570d4583587a5fe2d47c7be89b91ad27","SAO PAULO","-23.490745910352587","-46.57794383819032"
"3638","a414555ce331b8c8aea4a9cb8395194d","SAO PAULO","-23.528709869553918","-46.541723908967604"
"6803","4d8809767a5bafe22909c77951fb6b41","EMBU DAS ARTES","-23.646982868950655","-46.8457050644261"
"3632","271c58a1d139c45eaf3316107c6d3a3b","SAO PAULO","-23.527615043857086","-46.549290572306504"
"4276","7a188843479798ca813108fa7b959286","SAO PAULO","-23.60408998251485","-46.61372320760002"
"13271","bede56095ba33c42038fb85f707b8a42","VALINHOS","-22.963253612775464","-47.01219940781335"
"11430","c0e6839516f5398edc34adf5f1d53d1a","GUARUJA","-23.993678860118855","-46.28818069747246"
"3937","6ee85be3693ed79a8e80718743d80655","SAO PAULO","-23.58790062753188","-46.501829952680446"
"8490","6650fcccd8cd2f7e55ffa524f30c4c59","SAO PAULO","-23.56613158673322","-46.409331174303155"
"2565","e6ffc9ac6a7adc9d16a1cfc2286dd546","SAO PAULO","-23.486109347919744","-46.66826821319252"
"17056","817245bcc3badd82bbd222e0366951a6","BAURU","-22.353122459390228","-49.0981396206503"
"1035","1d503743d2526f03f0c2c89540ee008c","SAO PAULO","-23.541577961711493","-46.64160722329613"
"3702","a416b6a846a11724393025641d4edd5e","SAO PAULO","-23.51674732944774","-46.54818243075192"
"4445","c8417879a15366a17c30af34c798c332","SAO PAULO","-23.68080098473656","-46.684024129753595"
"7859","6561d6bf844e464b4019442692b40e02","FRANCO DA ROCHA","-23.327466916607417","-46.714120333285926"
"13030","ea65d8b58316a6f2362f2a9e4b3e86ad","CAMPINAS","-22.92307293436962","-47.07736893176041"
"13478","19e0f40a907ec568c34bfac15de4f4a1","AMERICANA","-22.73784513775067","-47.3153219704865"
"7097","beadbee30901a7f61d031b6b686095ad","GUARULHOS","-23.446349958364614","-46.543655493479115"
"18052","455f46ef09a9e45667e2981df84b5cc2","SOROCABA","-23.523697811887327","-47.51044464601762"
"9350","3504c0cb71d7fa48d967e0e4c94d59d9","MAUA","-23.675223189853284","-46.44103830326542"
"9175","2a61c271b1ac763450d846849783e922","SANTO ANDRE","-23.686455572854758","-46.52061165889549"
"13908","fffd5413c0700ac820c7069d66d98c89","AMPARO","-22.72282092806635","-46.84179829244856"
"5713","c87abc38c8ed3240861729e1aeadf221","SAO PAULO","-23.62510448987245","-46.72835260796926"
"18040","674207551483fec113276b67b0d871ff","SOROCABA","-23.504368128224375","-47.466156284349914"
"4870","b83cedfb587e7911540e3f576d6917ce","SAO PAULO","-23.749510231490447","-46.759725187633364"
"9015","a9ae440659f48b7849df83e82734150b","SANTO ANDRE","-23.65791224508045","-46.52088020260834"
"9715","7722b1df1b0e383e000397b2c11e3e19","SAO BERNARDO DO CAMPO","-23.71457923606073","-46.54581156219319"
"4195","c0f3eea2e14555b6faeea3dd58c1b1c3","SAO PAULO","-23.657250175378767","-46.610759448111224"
"19029","4559697a8f7e637227c2eeaed843baff","PRESIDENTE PRUDENTE","-22.07708974256958","-51.41548624933166"
"1220","48bad451945f5227341793478d6353ea","SAO PAULO","-23.543269575076465","-46.6455519528247"
"3635","e3b4998c7a498169dc7bce44e6bb6277","SAO PAULO","-23.522790877315536","-46.53604251012755"
"9090","42ef3192a9ff87a22d1867b74b3ee205","SANTO ANDRE","-23.65198043825374","-46.54095207799065"
"1220","f1198c871e0171278b63f40d112caeec","SAO PAULO","-23.542757999999992","-46.64547398167813"
"13471","427165bf50f8ca07efc7bdc2bfcf1688","AMERICANA","-22.722145470713865","-47.33535052553523"
"4308","b127efdabeffb5d559349c7b172eb75d","SAO PAULO","-23.65122827692988","-46.639731778343"
"8030","835f0f7810c76831d6c7d24c7a646d4d","SAO PAULO","-23.49997012461769","-46.42365639286743"
"19300","64b87978a11c1ea7501a89eabe8c2c1a","PRESIDENTE BERNARDES","-22.002385790929264","-51.56036410767424"
"3382","a080fc8a850289b27500f6b49cca2553","SAO PAULO","-23.58004481127011","-46.52972381848346"
"19814","4bf2f4ee540798a61f9636d12cd9cc80","ASSIS","-22.64961538190318","-50.406862966414685"
"1026","6902157ee16728322d61a1321fa79e58","SAO PAULO","-23.539439503750902","-46.63306386663973"
"1021","e0487761face83d64fcada2408959a36","SAO PAULO","-23.54516769470249","-46.632248679583284"
"7070","00720abe85ba0859807595bbf045a33b","GUARULHOS","-23.451797514570956","-46.55390064723872"
"11990","0887a9f087bcd5d9f6642b52f897fc6c","CANANEIA","-25.011812317282136","-47.930451004516165"
"2150","55d3daac7c404d59e51c2aa2f4dc5a23","SAO PAULO","-23.495750203445063","-46.56850788842403"
"15075","575df70bde3f9f2b30bf8d2e9910d725","SAO JOSE DO RIO PRETO","-20.82418210752639","-49.350834727060686"
"17505","6c77cd583b36a13aacccf2b3ee23e233","MARILIA","-22.202557522072777","-49.965560276992306"
"18035","a150c540f572d0fb53992264bc5c10b5","SOROCABA","-23.501058123111395","-47.46835501559965"
"19160","f35becee938e982bd615edf8ef12bcfb","ALVARES MACHADO","-22.077668074421375","-51.469341169800465"
"13375","d93919c944be9cff128f6c9cb899eacb","MOMBUCA","-22.9294881423121","-47.56826980444118"
"19027","a67780aba9dd436e7ac0aa1f889e73ec","PRESIDENTE PRUDENTE","-22.114144253096722","-51.42129393535142"
"2451","3a1a1fec38dd360f15fc912e821e169d","SAO PAULO","-23.50032232672679","-46.64104366534537"
"4001","f664f98bfda2eaf266a23ff144e7a872","SAO PAULO","-23.57230126005544","-46.65200020136758"
"13250","70eea00b476a314817cefde4aad4f89a","ITATIBA","-23.005474434298936","-46.84112811740003"
"7411","11eac105f3f90a9b87b19c89d91e24f3","SAO PAULO","-23.40112949486411","-46.34138851387846"
"1026","630008e0f062605a415d694489f6f82e","SAO PAULO","-23.538895356079482","-46.63545499624909"
"13087","1127b7f2594683f2510f1c2c834a486b","CAMPINAS","-22.85275770752771","-47.05510214136723"
"13418","1b4b28463457a256e9a784ebe2a8f630","PIRACICABA","-22.72880404359728","-47.63173831975289"
"17056","3968920b9aa752ab98f7d5888c9252f2","BAURU","-22.362989238963618","-49.10417917098495"
"1026","c84592044b180dec206770c38603814b","SAO PAULO","-23.53984025062037","-46.6302639919499"
"5171","35281d148dcf7134bae913c57db4e6da","SAO PAULO","-23.47846082653355","-46.74780027254892"
"6700","6bb0724edf0b62fb91ac404873a97241","COTIA","-23.618364275958324","-46.94004136202083"
"11701","3289d8c3eef4873f91ce0b1343c0dd58","PRAIA GRANDE","-24.00774226672053","-46.425340665560604"
"2515","0bebbb2cea103a4a020c95d43fd7d754","SAO PAULO","-23.510081986121538","-46.65907867000398"
"3613","d57e18d5f73c7ccb7f7339b61166898d","SAO PAULO","-23.51845531779098","-46.532683682064786"
"8573","f22a247b79dd22ecd91dc8e3b2a1b07c","ITAQUAQUECETUBA","-23.495851409134296","-46.356545578590264"
"17509","8ff1a9df749e454105c55cda13e79143","MARILIA","-22.217559857477806","-49.93997427233191"
"1529","768a86e36ad6aae3d03ee3c6433d61df","SAO PAULO","-23.569353157366287","-46.63690014002537"
"1530","968268a686aa05d1f529fb07dff08130","SAO PAULO","-23.586145389375964","-46.72796029067322"
"2880","3dc69bf2c42f0568a5c4791ec3fd3745","SAO PAULO","-23.466639604218358","-46.67256167638064"
"5424","5b179e9e8cc7ab6fd113a46ca584da81","SAO PAULO","-23.567612521784305","-46.69742244754457"
"12230","9c0e69c7bf2619675bbadf47b43f655a","SAO JOSE DOS CAMPOS","-23.221431461827063","-45.888163895493165"
"13471","baeda7047354773262ba2405f97038ba","AMERICANA","-22.720185670552254","-47.33144275965141"
"2755","8f0fbe2cd4d472157dc1cdef6edecaa9","SAO PAULO","-23.48851771357262","-46.67941015751051"
"14080","c0098efcf800861dcae589affca31408","RIBEIRAO PRETO","-21.154717173466437","-47.79762442492353"
"8140","ff69aa92bb6b1bf9b8b7a51c2ed9cf8b","SAO PAULO","-23.500094175688144","-46.39903692936692"
"9862","513a54369b6a8a6602fcb0e129c6d78d","SAO BERNARDO DO CAMPO","-23.705450443973447","-46.58385800553772"
"13408","bf0d50a6410d487dc97d2baac0a8c0be","PIRACICABA","-22.67126597723474","-47.69675782988044"
"7112","8581055ce74af1daba164fdbd55a40de","GUARULHOS","-23.465304114698753","-46.51148732089968"
"14403","9d7a1d34a5052409006425275ba1c2b4","FRANCA","-20.539543731426736","-47.39221584605697"
"4176","5ca5d579b5857ee8709479b1047cecc3","SAO PAULO","-23.63461395920133","-46.60225462975359"
"18087","3771c85bac139d2344864ede5d9341e3","SOROCABA","-23.442173999999994","-47.45493449999999"
"9015","cc419e0650a3c5ba77189a1882b7556a","SANTO ANDRE","-23.665703457960582","-46.51808196779969"
"17209","4d6d651bd7684af3fffabd5f08d12e5a","JAU","-22.27568678711987","-48.542599749927895"
"1026","6da1992f915d77be95d7fa48b36904af","SAO PAULO","-23.539167607276784","-46.63524162031853"
"4508","e503f22be6a4f456d9851920a5d9c670","SAO PAULO","-23.591391568699816","-46.66656196586642"
"9015","9485a23c0430ba1d58d359391606fce6","SANTO ANDRE","-23.664828709677472","-46.51630945420966"
"5713","7bac63f6603d382cc8d0832eb6c100a8","SAO PAULO","-23.624471713572618","-46.73236369025909"
"13418","be8e909810184b9b19e886129149d8e5","PIRACICABA","-22.7182424454671","-47.63064220191586"
"1541","777a0c55737f34ffeb78010f7542ab41","SAO PAULO","-23.56869899639332","-46.617833017340914"
"1021","dd55f1bb788714a40e7954c3be6df745","SAO PAULO","-23.541026814876787","-46.63207068206479"
"12243","8b28d096634035667e8263d57ba3368c","SAO JOSE DOS CAMPOS","-23.201781118789313","-45.895670077990644"
"18076","56f413900b5166ab4d730e9ac0b12cb0","SOROCABA","-23.462371697472452","-47.47117224424374"
"4276","c6381b1321d7d97717a5bb4ed5b77882","SAO PAULO","-23.60408998251485","-46.61372320760002"
"17515","5151aea44289d6c6b090ee31c2132508","MARILIA","-22.210461027738706","-49.93571261075899"
"17209","4867209cb29b56b92893d7bde3ce8012","JAU","-22.273780358041392","-48.54247513835192"
"5424","ff314fa6033cc68ec451c47aee2d6ba4","SAO PAULO","-23.571257720785987","-46.696331231750236"
"13321","213b25e6f54661939f11710a6fddb871","SALTO","-23.190243653067114","-47.291570633360266"
"11446","41e0fa5761c886a630994a55c12087e7","GUARUJA","-23.940592627531885","-46.18049042714523"
"13030","fe2032dab1a61af8794248c8196565c9","CAMPINAS","-22.927037889090464","-47.07697697887436"
"11701","8c351ed7c326c62123318f4f3246e906","PRAIA GRANDE","-24.004225641689494","-46.423076840116934"
"11900","c66dccfb3f109511246da627dd5a2498","REGISTRO","-24.49203032806276","-47.83413137913321"
"6268","52bb00821bcdd358a5a5a27e1f6be5a1","OSASCO","-23.49407725898757","-46.777854569911895"
"6322","60ad151920c4f6f3ebbe8cfdf6166779","CARAPICUIBA","-23.527097594125784","-46.831472720216745"
"8593","21d59342ba150175ca2aa4f8faddeca6","ITAQUAQUECETUBA","-23.442644999999946","-46.31869249999997"
"15115","cb5df0dcb9e280b1780e9d589889f2c7","BADY BASSITT","-20.9245222402303","-49.45780155372428"
"3333","00ee68308b45bc5e2660cd833c3f81cc","SAO PAULO","-23.556849999163273","-46.56941527477062"
"5424","7dc8c42cc750eeafea6c85712ffee9bf","SAO PAULO","-23.568331777684804","-46.70184589508914"
"15115","d9cd369bffa979d1634f8e1318bf2f1b","BADY BASSITT","-20.914112716234552","-49.45183368863267"
"3320","725c32fa80c2faacc4fc88450d27314e","SAO PAULO","-23.547285965837776","-46.56940937552652"
"8790","4ba52dfeba874da5b9ee7b17c7494f04","MOGI DAS CRUZES","-23.528610738236747","-46.16789925641224"
"1541","9523fb39dd240aa958e040f8183d64f3","SAO PAULO","-23.568722298084143","-46.61880092397124"
"13390","72431a818f97fe6ab9c81eee3e297e54","RIO DAS PEDRAS","-22.849226544300205","-47.61048571730711"
"3001","b9ca8e8baa5d4aa038394a700f63e69f","SAO PAULO","-23.54138387625104","-46.614049445814196"
"13215","6bb62a4912377c7bfe7cb17b406bc7e6","JUNDIAI","-23.180540216227012","-46.87767895836462"
"14025","be1e9e378700cecaa4ebf71433d7915c","RIBEIRAO PRETO","-21.186657754371282","-47.80976500582838"
"14403","9cf787a239c1aa29dbd76f153dc13f9a","FRANCA","-20.567061171203783","-47.36790662073282"
"6787","c76d418370990614e89e956c7a7567d9","TABOAO DA SERRA","-23.627043639188646","-46.79980025520799"
"14806","a218df5c097b0ca409cfaac1488cc7f6","ARARAQUARA","-21.759104419931877","-48.16642293075191"
"3423","acb6c2ca5c82411c1fdb88d5fd5eb95e","SAO PAULO","-23.547994679987315","-46.5406987209302"
"13380","cd3d09fbe6e3e9ff0c0ac0c300e93ae7","NOVA ODESSA","-22.779754253242903","-47.295758177052605"
"13900","e5def42655b7490edac5a56fe8e9e603","AMPARO","-22.702619514570955","-46.7658643411045"
"6780","90d4125885ab6c86e8820a722be71974","TABOAO DA SERRA","-23.617823004822213","-46.79358236394467"
"13311","762fafdaa57a532ee0119731697579dd","ITU","-23.26608248211083","-47.31279244463039"
"15603","4c8545742faaf58fafd5fd14d25d75cf","FERNANDOPOLIS","-20.284016680741093","-50.246421284351825"
"1310","fa14641f57b655e933124a9ea49cd7a5","SAO PAULO","-23.56495811933758","-46.65213530737497"
"13091","52454f90d4c30c016768db02f88c1a74","CAMPINAS","-22.86623673772286","-47.025165619626044"
"1545","edf96ef93ed595084bbcbd9224bd2894","SAO PAULO","-23.58156382070517","-46.61468334693288"
"13845","74c7dec0a384d8a05950e629bd23bde9","MOGI GUACU","-22.34712884295718","-46.94817029747257"
"1254","b6f52e346160519c24a23af05410ad32","SAO PAULO","-23.54196785483874","-46.68191419135562"
"9130","8fbd63429be6d3e5e6d1a709b6464802","SANTO ANDRE","-23.681251529834388","-46.509166226470136"
"13186","c70c1b0d8ca86052f45a432a38b73958","HORTOLANDIA","-22.887514996879027","-47.19573904628551"
"13070","562fc2f2c2863ab7e79a9e4388a58a14","CAMPINAS","-22.892501694730647","-47.07800185789511"
"1041","e5cbe890e679490127e9a390b46bbd20","SAO PAULO","-23.5443921648681","-46.63949930627844"
"12231","038b75b729c8a9a04b0d07cba7eabe86","SAO JOSE DOS CAMPOS","-23.215086943101173","-45.88965270330085"
"16306","f4ce8ca9fa7157e3b33f536ac9a4487d","PENAPOLIS","-21.412735682401664","-50.0932985636057"
"3068","f125f3a310c2e5f822d116147de1e474","SAO PAULO","-23.537588133504503","-46.56824798211082"
"13070","37303482a42fb700d8d127e70a9cd6c8","CAMPINAS","-22.884723941354903","-47.076555310574605"
"5715","baf15155e37ef5492731459bdc05be8a","SAO PAULO","-23.628855163483117","-46.731968359714834"
"9951","655220df33262c7e0c4949a147366f94","DIADEMA","-23.685732346427592","-46.58719463596568"
"12512","d4f91e8be86b38da2ee35bc489645a9d","GUARATINGUETA","-22.78804378557332","-45.20983189935114"
"13481","fcba71d4d5db057f43249145e4eb1e27","LIMEIRA","-22.598016562198158","-47.39727160848652"
"13481","729f06993dac8e860d4f02d7088ca48a","LIMEIRA","-22.59969081402483","-47.39719804070123"
"17700","400f221ab83037c0ea78f1267da9624d","OSVALDO CRUZ","-21.79158803879544","-50.8665758032873"
"5372","05a48cc8859962767935ab9087417fbb","SAO PAULO","-23.583166030526876","-46.761243883432364"
"1403","1992f8fb6b19fcccd97ca819811e7267","SAO PAULO","-23.563494723007683","-46.64829324424374"
"8820","7d456afc660226829370f3173d14520c","MOGI DAS CRUZES","-23.512628393866617","-46.15269778088044"
"19800","1336efc61c316ddf92c899eb817f7cae","ASSIS","-22.667913335276126","-50.41920174522468"
"18530","817f85dbb65aa3e70831d90fe75cdf89","TIETE","-23.112239657852275","-47.71121420729847"
"1123","218f991754f360af9c2daa5e0b8e990c","SAO PAULO","-23.530716261728877","-46.637927727999354"
"4122","e7df4cd29ab5abab70fb0783ddb53987","SAO PAULO","-23.603187216486816","-46.62096322009347"
"4160","979e9f8b5b39dd243a2550c8b05aecf0","SAO PAULO","-23.62358155176294","-46.61056007369148"
"4578","eebb3372362aa9a46975164bed19a7e7","SAO PAULO","-23.606158440567068","-46.69703876815752"
"18683","ebd2d60905fb58271facef5596b620d3","LENCOIS PAULISTA","-22.598052175611492","-48.80463807520283"
"9360","f0b47fbbc6dee9aafe415a6e33051b3f","MAUA","-23.678798920064235","-46.45947764149177"
"9780","8d956fec2e4337affcb520f56fd8cbfd","SAO BERNARDO DO CAMPO","-23.71688471949829","-46.54199108267673"
"13482","1c40343cc5d18c2d8248ac2f3366de34","LIMEIRA","-22.574877851520522","-47.416177053147926"
"15800","1e47defeeadeca0e9a18fa5a9311e735","CATANDUVA","-21.141961501529202","-48.97287469954993"
"2972","1c129092bf23f28a5930387c980c0dfc","SAO PAULO","-23.48029674271453","-46.71122495337295"
"3410","fedf2c1386e137f296b3bbf3b635e69d","SAO PAULO","-23.552642975301502","-46.55303510713256"
"9921","e5475dcab1e07b63d7f6e902d8f5eda8","DIADEMA","-23.681267775420476","-46.612177805125086"
"13330","9baf5cb77970f539089d09a38bcec5c3","INDAIATUBA","-23.0914003827399","-47.2235655015292"
"14802","3fd1e727ba94cfe122d165e176ce7967","ARARAQUARA","-21.767229724269903","-48.178465401998345"
"18683","851773c885feb5e2da3b4f82bc2b17ce","LENCOIS PAULISTA","-22.602586471149202","-48.81247149518349"
"4809","60562ab00b8054280520d390c8c0045c","SAO PAULO","-23.71992046378896","-46.693208556754605"
"1403","e3e290b38963293022cdcd6db8328103","SAO PAULO","-23.57034735804139","-46.65315099653755"
"4567","5b925e1d006e9476d738aa200751b73b","SAO PAULO","-23.61424927422236","-46.688441054821354"
"2034","63b464dbf392c7b80d12d932fa7cafed","SAO PAULO","-23.50412273877685","-46.624607531165196"
"3122","e72b4feb7abe210c52aa667abc25a3a2","SAO PAULO","-23.569423909804325","-46.59127977921403"
"6760","d3891911c2feae53c52fea2bd14054e5","SAO PAULO","-23.61309814432454","-46.77081710713256"
"17580","5dc203c7b84a0e71e878a179de05fb9a","POMPEIA","-22.106689806288585","-50.190725462713125"
"3471","dd7ddc04e1b6c2c614352b383efe2d36","SAO PAULO","-23.56625832001269","-46.51841724632121"
"5632","0d33a55da925bbf1ff02af5f6059fc7f","SAO PAULO","-23.59978147599399","-46.73530029378497"
"13070","ffff564a4f9085cd26170f4732393726","CAMPINAS","-22.886322537699918","-47.089093233761375"
"13845","ed9eef5be0992d413d251fadba1a410d","MOGI GUACU","-22.35835224656331","-46.96074827733332"
"13145","c500367424994318b9e779ff1ae9a330","PAULINIA","-22.747226454733873","-47.17105239391846"
"13405","d63c73efd41eb002280e7ec831424edb","PIRACICABA","-22.699512281724175","-47.665724599919194"
"5462","9ed65337433adfbedefd23dd76eaa494","SAO PAULO","-23.557769968636396","-46.705380296699154"
"9831","3cfa1358a6caa965278721344c8d76f2","SAO BERNARDO DO CAMPO","-23.7911076994057","-46.54055014389185"
"4248","37be5a7c751166fbc5f8ccba4119e043","SAO PAULO","-23.61411790980433","-46.60034800222169"
"6332","3903c788ded8dc03b5ebab37a2f3e9a1","CARAPICUIBA","-23.545282500000003","-46.828647"
"6703","d06d019f72a04e5497a0b64190af170c","COTIA","-23.59398471189917","-46.91059123022104"
"17700","dcb7367a92f5ffb89f1e2152ed260285","OSVALDO CRUZ","-21.807401760259115","-50.87346701952189"
"13710","7b3f6ce5c6c22e9b96e7581ebf0df6e1","TAMBAU","-21.716754014169144","-47.27203933359484"
"3273","99a54764c341d5dc80b4a8fac4eba3fb","SAO PAULO","-23.57841833611285","-46.5592068753823"
