"seller_id","seller_zip_code_prefix","seller_city"
"777a0c55737f34ffeb78010f7542ab41","1541","SAO PAULO"
"c3867b4666c7d76867627c2f7fb22e21","14580","GUARA"
"0bae85eb84b9fb3bd773911e89288d54","88301","ITAJAI"
"df91910b6a03bb2e3358fa6a35e32f6f","9560","SAO PAULO"
"8ff38bc3969e67c36c48343a07090f66","8260","SAO PAULO"
"6e1862e15f33d9994bc25922a85e1efc","13505","RIO CLARO"
"058fd0aa2bfdb2274e05e1ae971dabb6","9020","SANTO ANDRE"
"f615fe7efbef0f4f08fd3086bc7a3e60","12940","ATIBAIA"
"aa1eb17b9fdf6dfd546e25c45c7b9235","4794","SAO PAULO"
"07bf9669d84d1f11be443a9dd938f698","4761","SAO PAULO"
"08633c14ef2db992c11f840f04fad4cd","9416","RIBEIRAO PIRES"
"f419677537694f0462a91990df6ca44f","9750","SAO BERNARDO DO CAMPO"
"70bf57d811208f8923b41bbd499a67a4","7866","FRANCO DA ROCHA"
"8c0de775f52fe41590b376a3b7c50f68","13178","SUMARE"
"6dc9bec584588412a6a338830946a3e4","3270","SAO PAULO"
"b19c48688808720822399ffa9f2dbe2f","4801","SAO PAULO"
"5b8154610ebb21fb90eb587365e673df","12246","SAO JOSE DOS CAMPOS"
"bb2afe2061d53c6968aa0cffa233a8ec","4307","SAO PAULO"
"b18871c324516afa228a13e8f1ef0ae9","4186","SAO PAULO"
"397c4d0c005b6f41f90098ac724e28cb","9182","SANTO ANDRE"
"b2c97074649f92197d9387d9033dda5f","18604","BOTUCATU"
"f262cbc1c910c83959f849465454ddd3","3564","SAO PAULO"
"c113b8df1fc375bc3d73d29c1b1144d1","8021","SAO PAULO"
"bd65d163ded559eb90a10cd09fec178f","3526","SAO PAULO"
"720e6cf846ea7572cbb66b743fb91e6c","8717","MOGI DAS CRUZES"
"8f580d36c1e9d6fbce95283403c7d447","14090","RIBEIRAO PRETO"
"c360e4787614ed31ac7a2f95d3b22dc6","18681","LENCOIS PAULISTA"
"1e47d8b6546eb3a77b1acddcc9406242","13015","CAMPINAS"
"14ee35374a7876217954b5fa08e50463","15015","SAO JOSE DO RIO PRETO"
"e72b4feb7abe210c52aa667abc25a3a2","3122","SAO PAULO"
"e9511df20ccd82658a30c37b7fb343af","17026","BAURU"
"4c8545742faaf58fafd5fd14d25d75cf","15603","FERNANDOPOLIS"
"27a56ff04b34c2ba34ce6ba4d3b9d616","13033","CAMPINAS"
"0aa2205ca24f113f4658a5c536667426","4281","SAO PAULO"
"432c67955c0acd1fd6b0b5d678766a71","5571","SAO PAULO"
"8a43128d7f9a3db592b866e6861a6cce","8080","SAO PAULO"
"65febd49fd28ec955651299159b1f527","3275","SAO PAULO"
"4ba52dfeba874da5b9ee7b17c7494f04","8790","MOGI DAS CRUZES"
"c7c7b2682c648339a0e9846bb1023a39","12916","BRAGANCA PAULISTA"
"28ea411b354f14b1a494be4e79f0ce02","5685","SAO PAULO"
"ff1fb4c404b2efe68b03350a8dc24122","8710","MOGI DAS CRUZES"
"817f85dbb65aa3e70831d90fe75cdf89","18530","TIETE"
"2b5ed0c9139dae8883a200dfcb272ece","4087","SAO PAULO"
"6860153b69cc696d5dcfe1cdaaafcf62","13360","CAPIVARI"
"903037660cf848a717166eb7a06d616e","5734","SAO PAULO"
"bf3c6d2a28b2b5501e6c15448982dcc9","4180","SAO PAULO"
"49cdc90518a4f82676b38b3c1aa43ff6","3031","SAO PAULO"
"3cfa1358a6caa965278721344c8d76f2","9831","SAO BERNARDO DO CAMPO"
"6d66611d7c44cc30ce351abc49a68421","4378","SAO PAULO"
"e48cc16ab70bfa09e1401740dce0b3d7","16022","ARACATUBA"
"3d8fa2f5b647373c8620330c4e077a9f","3031","SAO PAULO"
"76d5af76d0271110f9af36c92573f765","3194","SAO PAULO"
"729f06993dac8e860d4f02d7088ca48a","13481","LIMEIRA"
"700f03c207639c22d933381ff60b35c2","14784","BARRETOS"
"762fafdaa57a532ee0119731697579dd","13311","ITU"
"50770d25768b0486d89be26afca3108f","9271","SANTO ANDRE"
"cc419e0650a3c5ba77189a1882b7556a","9015","SANTO ANDRE"
"7d7d2b7a51328016102d4528c411d630","14940","IBITINGA"
"9e94fa26a70ede4d26226e918e8706a2","13570","SAO CARLOS"
"994f04b3718c2bab35c2adfa8afecd2a","13912","JAGUARIUNA"
"3f3486b61f45078d4f31ee5e43d8c5bb","3035","SAO PAULO"
"977f9f63dd360c2a32ece2f93ad6d306","14910","TABATINGA"
"910a922b426b7ff95eaee129ad6c0e1f","15025","SAO JOSE DO RIO PRETO"
"d9442042130b7fe579d1295f9f4a248f","3550","SAO PAULO"
"da2782c804606d2a5d8e1760dbb3e7ec","2022","SAO PAULO"
"5b0cc932433fa5184b5b94bfe6bcc256","14940","IBITINGA"
"7ff588a03c2aeae4fbd23f9ae64b760d","7183","GUARULHOS"
"7ad32824caee82087b3e2e5f33b1bf32","14940","IBITINGA"
"5c3460cd3e8a984382ae254e7dd20d9f","15085","SAO JOSE DO RIO PRETO"
"8d46553a36e68f95350a200c12f8f2e2","13056","CAMPINAS"
"45ba18c210d42734ec52c0c1c574e9ee","18130","SAO ROQUE"
"52b53f7061969fe471d119b6195da864","88301","ITAJAI"
"1b8356dabde1d35e17cef975c3f82730","3477","SAO PAULO"
"43402bdf22aa2310e8f99e2f94f78628","9434","RIBEIRAO PIRES"
"c4b911d06343b21dd906651f8101cb49","17560","VERA CRUZ"
"f44bdc12aa39f5271f0b95f66cd4c289","12914","BRAGANCA PAULISTA"
"13f57c12a00ed4610db646b913a7f5c6","11015","SANTOS"
"b5dd7151a92ccaaa282cbe9681a05f44","14020","RIBEIRAO PRETO"
"2a73cba571d90c694b7caca072ccf6ce","9560","SAO CAETANO DO SUL"
"3d2400ac620cffa23ac81bd192f7f555","9810","SAO BERNARDO DO CAMPO"
"968268a686aa05d1f529fb07dff08130","1530","SAO PAULO"
"7c462184585ae80bd6e5774c62ce50f2","13086","CAMPINAS"
"4965a7002cca77301c82d3f91b82e1a9","18074","SOROCABA"
"2d8cfba3fcd3170555941605edaa196a","6080","OSASCO"
"6039e27294dc75811c0d8a39069f52c0","6162","OSASCO"
"e2a1ac9bf33e5549a2a4f834e70df2f8","1210","SAO PAULO"
"bc07d855eac23aab5ac8a120f21d16b2","8710","MOGI DAS CRUZES"
"3492e68f37fd1df87f4f2f2ea247f445","13322","SALTO"
"93bef6edaa84956e8e575016449b6351","3568","SAO PAULO"
"aeb36d67f1414f234d42a29e27cf1f17","9060","SANTO ANDRE"
"c68fb906c8f4b4b946d8386bfa6e5467","14870","JABOTICABAL"
"53d00c40e32aeb924a84ce72b1af869d","14940","IBITINGA"
"10076e5788b8ee532724bcd460baf762","14315","BATATAIS"
"4dc646b9b9e8e411ef48ba000ea3ac6f","13272","VALINHOS"
"e9c6969d40e6a3d2d0f90013165c2b98","3448","SAO PAULO"
"bd0a1b0aadca9a83d9304f7e8ff5fbd5","1212","SAO PAULO"
"340636a908b13bbe0f4fb63fbe1d0c03","12240","SAO JOSE DOS CAMPOS"
"cf654707ed6a99f112c7ec3d6f314b8b","4615","SAO PAULO"
"01c97ebb5cdac52891c0ed1c37ba0012","15804","CATANDUVA"
"f0b47fbbc6dee9aafe415a6e33051b3f","9360","MAUA"
"bd149ed516d4c5d418d5781f8e18919f","7241","GUARULHOS"
"1127b7f2594683f2510f1c2c834a486b","13087","CAMPINAS"
"cd52a8efd71af3336b14b5039b951cc1","88136","PALHOCA"
"79ed755314cfe6df0daef2c6cd3022cd","13503","RIO CLARO"
"2c9e548be18521d1c43cde1c582c6de8","8752","MOGI DAS CRUZES"
"bc47d5d1490df2b36add65d733eafaba","9163","SANTO ANDRE"
"7caa63f175b1cecbfaadd8b5ab9998c7","2750","SAO PAULO"
"c31eff8334d6b3047ed34bebd4d62c36","13322","SALTO"
"c87abc38c8ed3240861729e1aeadf221","5713","SAO PAULO"
"07a9bc7f61396b658ddf3ac534efe44c","2925","SAO PAULO"
"a45314082d50d578a4721c9787ce09ab","15130","MIRASSOL"
"98e164d549402270247f3c96a1a158ef","5083","SAO PAULO"
"59bbc819b99a733f02f0d6b49d1c253d","13043","CAMPINAS"
"b6c6854d4d92a5f6f46be8869da3fa1a","1042","SAO PAULO"
"f1b93673502375d491780bb49d615dbc","12228","SAO JOSE DOS CAMPOS"
"bbd3acfe6de99892e73940d3fdceaf68","9111","SANTO ANDRE"
"b3f19518fcec265b2e97af287725f981","15170","TANABI"
"b2ba3715d723d245138f291a6fe42594","3470","SAO PAULO"
"4e42581f08e8cfc7c090f930bac4552a","13660","PORTOFERREIRA"
"d58d521f3789def2e7a22715e0badd93","3643","SAO PAULO"
"0aea4c6ae1505b3228ddf3dd7822ee5b","18080","SOROCABA"
"b3809b8d4394588a47c8470ea331e135","4810","SAO PAULO"
"fcb5ace8bcc92f75707dc0f01a27d269","7032","GUARULHOS"
"6a0cbc8af2e8abd1bdfb777943d174c6","14312","BATATAIS"
"1b0b0f4f95e962d6f32fe90c759d0479","2737","SAO PAULO"
"70126eecc6aa1274392a1743866e9678","6449","BARUERI"
"cb0b3bcf14e0a709df412a99424a59d7","4255","SAO PAULO"
"8931a84a914b3fe9b1ddaa4d704947ca","8410","SAO PAULO"
"7681ef142fd2c19048da7430856b5588","7074","GUARULHOS"
"3771c85bac139d2344864ede5d9341e3","18087","SOROCABA"
"7ddcbb64b5bc1ef36ca8c151f6ec77df","4403","SAO PAULO"
"02b72cdeb9cfcc429f1af6f4e3f3b737","14940","IBITINGA"
"3481aa57cd91f9f9d3fa1fa12d9a3bf7","13360","CAPIVARI"
"a218df5c097b0ca409cfaac1488cc7f6","14806","ARARAQUARA"
"af3ef48d0e13835e529c29ac573c63e5","14802","ARARAQUARA"
"855668e0971d4dfd7bef1b6a4133b41b","13257","ITATIBA"
"bac44fa8e13424950488659b5f765c41","4534","SAO PAULO"
"95b293867b5862941c9cd74f756a3c68","8223","SAO PAULO"
"e62b2d6ac10570a035a30bafcf01d263","5767","SAO PAULO"
"f63d8f293af3a6454377546bd9dd19ff","18110","VOTORANTIM"
"6bb0724edf0b62fb91ac404873a97241","6700","COTIA"
"112453736dbe3889cfb74e1aaa0ba0c1","3520","SAO PAULO"
"f593898ec748b7a8cb81fc04edafd98a","13920","PEDREIRA"
"96f7c797de9ca20efbe14545bed63eec","14140","CRAVINHOS"
"ff69aa92bb6b1bf9b8b7a51c2ed9cf8b","8140","SAO PAULO"
"5733d806668f8712c24b9abaefbfa642","89803","CHAPECO"
"edf96ef93ed595084bbcbd9224bd2894","1545","SAO PAULO"
"6a8b085f816a1f75f92dbac6eb545f8f","14709","BEBEDOURO"
"6187a137b2af59dfdbad8d9f8c373c14","6268","OSASCO"
"2ee0a0689f2f6a72f35a7cb6033f6e7e","19025","PRESIDENTE PRUDENTE"
"a08692680c77d30a0b4280da5df01c5a","4719","SAO PAULO"
"dd533b429f380718b70ad9922c294bae","14781","BARRETOS"
"582d4f8675b945722eda7c0cb61ba4c7","11250","BERTIOGA"
"74636e24f01da9268b0ed88dacd8513e","2941","SAO PAULO"
"09bad886111255c5b5030314fc7f1a4a","1022","SAO PAULO"
"bf84056e679dbe9c69929847a40e338f","2537","SAO PAULO"
"1c129092bf23f28a5930387c980c0dfc","2972","SAO PAULO"
"a1040efe9ff4a6f93c28b0499eada8f5","13210","JUNDIAI"
"2d9e8987a2ea5cf88dce330249043ff1","15155","JACI"
"8090490573c6c0aa343a7231ebcb8c86","4130","SAO PAULO - SP"
"602044f2c16190c2c6e45eb35c2e21cb","14940","IBITINGA"
"b499c00f28f4b7069ff6550af8c1348a","13481","LIMEIRA"
"624f4ece8da4aafb77699233d480f8ef","5138","SAO PAULO"
"1771297ac436903d1dd6b0e9279aa505","7025","GUARULHOS"
"1d503743d2526f03f0c2c89540ee008c","1035","SAO PAULO"
"fc5a0d7a310a7a41abf86a458585ff2b","3655","SAO PAULO"
"e1bed63d68ac36fe1f3061befe196af5","13848","MOGI GUACU"
"73da1880b39c71de2b262bc7720c1494","13560","SAO CARLOS"
"253f95b3a0e6983ae18aed49fbc2b845","4141","SAO PAULO"
"834f3294fba9f932f56edc879193f925","14808","ARARAQUARA"
"11fb6f6d341adbe19e81733701704635","4133","SAO PAULO"
"e3b4998c7a498169dc7bce44e6bb6277","3635","SAO PAULO"
"a37c340b91cb0169e8b029db6440fba2","4424","SAO PAULO"
"6fd52c528dcb38be2eea044946b811f8","8180","SAO PAULO"
"189ca3538ce9f920cacf0f982cbe223b","3589","SAO PAULO"
"7e79d65b5c6f1f544b7daea036acf720","9572","SAO CAETANO DO SUL"
"ae9690c6e8fee182c28c9ff8e11ca52c","4361","SAO PAULO"
"5bba18b40e8c973b0f32e748004775b0","15840","ITAJOBI"
"7b7f91e98f8c6def45a1407923304402","6154","OSASCO"
"4c2b230173bb36f9b240f2b8ac11786e","3933","SAO PAULO"
"8fbd63429be6d3e5e6d1a709b6464802","9130","SANTO ANDRE"
"ac6417315ae5da8f9a38ee11de6f7780","7400","ARUJA"
"81336a0f57a33776419727a300249e90","13560","SAO CARLOS"
"02f623a8eb246f3c5f7c2f96462654e6","18611","BOTUCATU"
"271b8923c6a549e02d3c9fd1f8c0422b","11704","PRAIA GRANDE"
"ec933281fb017b5020d06df29c3f77e8","3820","SAO PAULO"
"4ddeb3e828550cddc8d45c8bc36ab2d1","1131","SAO PAULO"
"90d4125885ab6c86e8820a722be71974","6780","TABOAO DA SERRA"
"3a734b715d333a2588a3d54a0c9b8746","6132","OSASCO"
"f5b84683a9bf9e1df748cf40f601b39c","1127","SAO PAULO"
"392e0502231ae2f8b29994ef6398cd77","18760","CERQUEIRA CESAR"
"5d0363b33554b373851fc1622e4d5f3c","12952","ATIBAIA"
"6e85dc5ecd97a61094b89b046a509d8e","15845","MARAPOAMA"
"c157bdeedcbc9a8e3c8bf0d87ff24428","18120","MAIRINQUE"
"fa3a0b5aabb344b9a92e3524b0202123","83020","SAO JOSE DOS PINHAIS"
"88cf19ec1fc2c58f161aee259d57142c","13570","SAO CARLOS"
"c13ef0cfbe42f190780f621ce81f2234","1207","SAO PAULO SP"
"fc908879b9ca1bd65419e54e50432d38","4558","SAO PAULO"
"17a053fcb14bd219540cbde0df490be0","13843","MOGI GUACU"
"2d34636518ba88f5349b732fcf8ba2e4","1039","SAO PAULO"
"41b14765bd56c8ad10971074380f9c0c","9070","SANTO ANDRE"
"7f2617c58d5d06806987308b45654351","4571","SAO PAULO"
"cac63f48c38cd7d002a7e846dcd99a23","13170","SUMARE"
"f00e21b1e91a79653163b7fd8f293ff1","37795","ANDRADAS"
"79a679c36c08d606b3fd47ead9de109b","2611","SAO PAULO"
"6eeed17989b0ae47c9f11ece6f38ea90","4123","SAO PAULO"
"b5f0712d22a873b6797ab6cc65c3fcba","2316","SAO PAULO"
"4e922959ae960d389249c378d1c939f5","12327","JACAREI"
"47648caee88ccfe951fbb27fbf7b4cbe","9931","DIADEMA"
"ca4b77513ac2040591b0d8fae6958380","9190","SANDO ANDRE"
"cfe94489ddd337d1e29e12f2a7205d10","3178","SAO PAULO"
"9cf787a239c1aa29dbd76f153dc13f9a","14403","FRANCA"
"d297f1055de2956aedfd3b04113dce3e","13382","NOVA ODESSA"
"2c3d56f92f360fb89d849b84e8f50eae","6420","BARUERI"
"3442033154be05bac582e173ef54fd12","5413","SAO PAULO"
"c990d6cf976a5718aaedc539f383ab88","13145","PAULINIA"
"94e93ce877be27a515118dbfd2c2be41","15502","VOTUPORANGA"
"d9cb0052a666de5308b32f32ad5f1b1c","15400","OLIMPIA"
"a89e143d5211473ae18db9577ee34b64","13486","LIMEIRA"
"1f2eebc0e970fd3c463e4f5d9652687a","1311","SAO PAULO"
"941554c5757b73ba0e50aa7732310afc","4142","SAO PAULO"
"8581055ce74af1daba164fdbd55a40de","7112","GUARULHOS"
"a9ae440659f48b7849df83e82734150b","9015","SANTO ANDRE"
"9485a23c0430ba1d58d359391606fce6","9015","SANTO ANDRE"
"0951a6e282947e09cd47969f4ed0b47f","6763","TABOAO DA SERRA"
"52f0fe436a347ddad7ed5f9aa4e27eaa","1129","SAO PAULO"
"9c7fd21e0aa159b20da593371f08ff7c","6180","OSASCO"
"bb5bd94c8f59cc050072d2930c869cac","5008","SAO PAULO"
"b05b432bf68945d4d9783f9e3ca29ee8","16200","BIRIGUI"
"2a7dc43cecabf23403078e2188437d1d","4142","SAO PAULO"
"ea566164622c6b439516ab18062c42cd","5303","SAO  PAULO"
"821fb029fc6e495ca4f08a35d51e53a5","2030","SAO PAULO"
"d6ab728cf30867cf3f1a2e216ae2f9b7","3185","SAO PAULO"
"1a932caad4f9d804097d7f8e615baed1","2976","SAO PAULO"
"173d56ffbd4c56cb80fc3615487d712b","11370","SAO VICENTE"
"f7c31656c19db6275a8acadca289f426","14940","IBITINGA"
"c500367424994318b9e779ff1ae9a330","13145","PAULINIA"
"19e0f40a907ec568c34bfac15de4f4a1","13478","AMERICANA"
"c66dccfb3f109511246da627dd5a2498","11900","REGISTRO"
"b5b800c4065bebf4d3442311c9857344","3561","SAO PAULO"
"c8417879a15366a17c30af34c798c332","4445","SAO PAULO"
"c4d51195486dc781531876a7d00453d8","19023","PRESIDENTE PRUDENTE"
"98115075dd26cb8835946fc6086f5d30","9687","AO BERNARDO DO CAMPO"
"2305ab43e846518f58dd9d59f3f54e96","8452","SAO PAULO"
"2528513dd95219a6013d4d05176e391a","6060","OSASCO"
"ce4755084bc097113867e6454f8f5e52","14090","RIBEIRAO PRETO"
"3e51f9cbe317bc3a88f2c76583811ee4","8032","SAO PAULO"
"921323538c9f1c4e816f2720eac02bea","1319","SAO PAULO"
"77a515caa36327151d1cc6c32a9f00e1","9912","DIADEMA"
"4b0fdb526525f9890eb145bf1534640e","14940","IBITINGA"
"1cd9e0cc1839d55516843def5600816d","3951","SAO PAULO"
"7fc87cc3e89b3d1d5cabdca32f8485aa","7123","GUARULHOS"
"e09887ca8c7bf8a4621ce481820414ef","8431","SAO PAULO"
"318f287a62ab7ac10b703ac37435a231","4773","SAO PAULO"
"52bb00821bcdd358a5a5a27e1f6be5a1","6268","OSASCO"
"acb6c2ca5c82411c1fdb88d5fd5eb95e","3423","SAO PAULO"
"26e2e5033827d2ba53929f43e03d8ffe","2611","SAO PAULO"
"5b179e9e8cc7ab6fd113a46ca584da81","5424","SAO PAULO"
"4eeb99008a0f59d2c7759c59f9a346eb","6807","EMBU DAS ARTES"
"60da8bfa7eebe230b7d66ac4082d79b3","15940","FERNANDO PRESTES"
"cb41bfbcbda0aea354a834ab222f9a59","3520","SAO PAULO"
"2379bdc3888025689a9deb7b141507d5","13806","MOGI MIRIM"
"5ee7fd217d08dfe5d3e2f51f96a12c9a","13880","VARGEM GRANDE DO SUL"
"a414555ce331b8c8aea4a9cb8395194d","3638","SAO PAULO"
"92992bec39dde5766f590d3b1f46d465","4310","SAO PAULO"
"834f8533b2ecb6598dd004ff3de7203a","5181","SAO PAULO"
"f7315bb81aea4ddca2d39e249a801c98","7082","GUARULHOS"
"8e2b3afb420011ef0c88c9d5f11ea526","13060","CAMPINAS"
"8fff28c4263ddec387f28d237fb42773","5594","SAO PAULO"
"0ddefe3c7a032b91f4e25b9c3a08fca1","9721","SAO BERNARDO DO CAMPO"
"730937bf88cb151eb2eb849f642fc213","13500","RIO CLARO"
"5dc203c7b84a0e71e878a179de05fb9a","17580","POMPEIA"
"440dd6ab244315c632130ecfb63827b1","15502","VOTUPORANGA"
"fec6912baad85d41729669edd6b4d3b8","14110","RIBEIRAO PRETO"
"666658b8da8370f30e1f89893b1de5e6","3658","SAO PAULO"
"f3c38ab652836d21de61fb8314b69182","1206","SAO PAULO"
"45d33f715e24d15a6ccf5c17b3a23e3c","18015","SOROCABA"
"1bb3812d5f0747a3ab7348f199001a10","4708","SAO PAULO"
"16090f2ca825584b5a147ab24aa30c86","12940","ATIBAIA"
"5659d77e8d90378e39b960ad5956f64e","12062","TAUBATE"
"b561927807645834b59ef0d16ba55a24","2955","SAO PAULO"
"28d162ab86bb49d719c32f0ee6186eaa","14079","RIBEIRAO PRETO"
"e06f09ec0a4aca210779cf1cfc63cf19","4773","SAO PAULO"
"8c9348f33ae3dada25c99c99ade2af78","6340","CARAPICUIBA"
"e82de6494d91d3c4c54450f59b227a94","14940","IBITINGA"
"213b25e6f54661939f11710a6fddb871","13321","SALTO"
"78c99c6dff4eeae5be99bf635ed21e3f","17510","MARILIA"
"a36ac007a4d18f865c8d32c3b2402c2d","6455","BARUERI"
"a2e85714b56b1cb6bb24a9a6e6cad36f","14530","MIGUELOPOLIS"
"56642bcb79900e777d68e91915cb4267","3701","SAO PAULO"
"41b86b552e54e3a7009596125aa8b167","2470","SAO PAULO"
"73b8eb4a9a729d4019b24ed1be748cbf","13070","CAMPINAS"
"a69aa24cec11168e7e39a3fbc727e925","6330","CARAPICUIBA"
"8ea394aed8138685abe1eb9f25e1021d","18053","SOROCABA"
"8a130737016f838139d31878787a39c9","3187","SAO PAULO"
"f682e0f848abafc6f41e0d4e868c66ef","7600","MAIRIPORA"
"11742f81550ac064cc9a40f67151d9ad","15810","CATANDUVA"
"0936e1837d0c79253456bbb2ffaaef10","2050","SAO PAULO"
"850f4f8af5ea87287ac68de36e29107f","4367","SAO PAULO"
"4dc2e811a1760953cb7c6a590b498943","17230","ITAPUI"
"343e716476e3748b069f980efbaa294e","13033","CAMPINAS"
"e0eabded302882513ced4ea3eb0c7059","13023","CAMPINAS"
"643214e62b870443ccbe55ab29a4dccf","2134","SAO PAULO"
"ce27a3cc3c8cc1ea79d11e561e9bebb6","3006","SAO PAULO"
"da4d149c0ddbac90557103ac0a0ec356","9861","SBC"
"272f092de69afedd4d2969440b37f18f","3265","SAO PAULO"
"d7827b2af99326a03b0ed9c7a24db0d3","86076","LONDRINA"
"3935fe5fe0f82787a9dcb8deb62be09d","4905","SAO PAULO"
"119d1aef1b4144adba89163f6cd9f5d4","13920","PEDREIRA"
"9a1aea68d3efa00862ec88c0768037d0","15806","CATANDUVA"
"f4db9b37944bcb8873e6b456ee190bbf","8599","ITAQUAQUECETUBA"
"729b2d09b2a0bdab221076327f13d050","17320","MINEIROS DO TIETE"
"18e694e0e48ed6f7aa3f24aade5fd697","13224","VARZEA PAULISTA"
"30a81d8cf85fb2ada1b1b094c9583a95","3563","SAO PAULO"
"6561d6bf844e464b4019442692b40e02","7859","FRANCO DA ROCHA"
"e64d65bc8dbec2accda90c58de5d1246","13500","RIO CLARO"
"3903c788ded8dc03b5ebab37a2f3e9a1","6332","CARAPICUIBA"
"63191ead8d3b2f937cd1996fdcbbad20","13212","JUNDIAI"
"897060da8b9a21f655304d50fd935913","14092","RIBEIRAO PRETO"
"76c47a299e4a8fe992316a85865acbe9","14075","RIBEIRAO PRETO"
"389e45560e33d2d0747f949dcddbc08e","12238","SAO JOSE DOS CAMPOS"
"b81e3a6c866a764974fe849821abeebd","9360","MAUA"
"40536e7ca18e1bce252828e5876466cc","7747","CAIEIRAS"
"b494891378bd8f4560abe576c52deacd","4160","SAO PAULO"
"09f952a5f58d2285b0372551ae8f9b01","9725","SAO BERNARDO DO CAMPO"
"14d7985702e72162bbf13b6beb74ab2b","9131","SANTO ANDRE"
"2c4c47cb51acd5ea5db5e0ae0e26542a","15290","BURITAMA"
"b416191c9813d821a295cfabafff4161","14407","FRANCA"
"533d46c1b06970e99f09523a61df4972","18200","ITAPETININGA"
"1dd33b8119b3cb1056ed5dc88cd0aaf4","4710","SAO PAULO"
"ac137bac82ffa8548e62bd9d01d2a14f","3631","SAO PAULO"
"2dcf93836ae3ce0d7c93e2f10876467a","12240","SAO JOSE DOS CAMPOS"
"51702dc2a3e106c76dbff722b5bf0726","13835","CONCHAL"
"97512d3fc193b2d1dfcdba0f9d1f0f8a","8270","SAO PAULO"
"76d336555bb25f3165d2f0d6da719c40","18015","SOROCABA"
"ae45df84722b1d15c5f32b23a095746c","3062","SAO PAULO"
"d197aa8fbc64087f61984deef05f6227","12224","SAO JOSE DOS CAMPOS"
"afa6714acee029b2dfdf357e5579cc03","13690","DESCALVADO"
"520b493b57809f446cb0a233bb3e25c7","11075","SANTOS"
"b83cedfb587e7911540e3f576d6917ce","4870","SAO PAULO"
"d13e50eaa47b4cbe9eb81465865d8cfc","9210","SANTO ANDRE"
"37303482a42fb700d8d127e70a9cd6c8","13070","CAMPINAS"
"b2bdc5e7940a7d7ca8c4a37953b27a42","13880","VARGEM GRANDE DO SUL"
"5c6d4016c2a288f074fa0848a2b653d2","1209","SAO PAULO"
"da8622b14eb17ae2831f4ac5b9dab84a","13405","PIRACICABA"
"fe26f3ecb51a15e6d8335cd92da42562","4365","SAO PAULO"
"5151aea44289d6c6b090ee31c2132508","17515","MARILIA"
"9c351405b754cc5ce3e2ecf277bb034a","3134","SAO PAULO"
"b37c4c02bda3161a7546a4e6d222d5b2","3667","SAO PAULO"
"5f1dc28029d2c244352a68107ec2b542","5126","SAO PAULO"
"4d8809767a5bafe22909c77951fb6b41","6803","EMBU DAS ARTES"
"3ab971ce71839580d2ae5b4e40fe8044","3210","SAO PAULO"
"9d4db00d65d7760644ac0c14edb5fd86","18025","SOROCABA"
"1dcfa3835714681d4ba4a93bc1e0fd41","16200","BIRIGUI"
"6da1992f915d77be95d7fa48b36904af","1026","SAO PAULO"
"d4f117125b59ce73c3302f88ee40c458","4058","SAO PAULO"
"1de62b6f2fd96227629786db492433db","16021","SP"
"30a2f535bb48308f991d0b9ad4a8c4bb","13457","SANTA BARBARA D'OESTE"
"a36b125ac6d5fdbc7f50de85c9157bdc","14020","RIBEIRAO PRETO"
"1336efc61c316ddf92c899eb817f7cae","19800","ASSIS"
"ab91571efab27993ff2f6b36e38055c3","4319","SAO PAULO"
"070d165398b553f3b4b851c216b8a358","3916","SAO PAULO"
"b64d51f0435e884e8de603b1655155ae","7077","GARULHOS"
"4c8b8048e33af2bf94f2eb547746a916","14940","IBITINGA"
"7d76b645482be4a332374e8223836592","1511","SAO PAULO"
"296729ffb9b684050dd24836dac4494a","80240","CURITIBA"
"5f06030071324cc52bf0304014ac7234","17514","MARILIA"
"c542f5a8c64d973f30e9df8d06f70b4a","2013","SAO PAULO"
"d36b07fd3c5088e477a72d1fccfe29d4","18200","ITAPETININGA"
"a61cc04793308395a840807104365121","13240","JARINU"
"cac4c8e7b1ca6252d8f20b2fc1a2e4af","13347","INDAIATUBA"
"cc63f0dd2acba93ffed4fe9f8e0321fa","15025","SAO JOSE DO RIO PRETO"
"b29d3380981c51df13fc6fbe87e1763d","14057","RIBEIRAO PRETO"
"8de8fe3af4449ed695d2434c933ed73e","1215","SAO PAULO"
"13dd308f81fea30cc670c656b2b46cc3","13454","SANTA BARBARA D'OESTE"
"01fd077212124329bac32490e8ef80d9","14079","RIBEIRAO PRETO"
"7a188843479798ca813108fa7b959286","4276","SAO PAULO"
"cb32766839f443db85c82a43c4a6c19e","13506","RIO CLARO"
"7aa538dd6e114e503a2e6154ea352253","15807","CATANDUVA"
"0d4c8269e7f0401201794deef160edd6","14076","RIBEIRAO PRETO"
"8fbe2ee446b97e128471be4ce983dc0d","18103","SOROCABA"
"2e90cb1677d35cfe24eef47d441b7c87","2285","SAO PAULO"
"0ffa40d54288e4f3499b8780dd0f144f","19013","PRESIDENTE PRUDENTE"
"508808d438fe2ff972ed13bb8f4a82e2","3963","SAO PAULO"
"28fb0829fd777877cdc350d25cb5bd5b","15051","SAO JOSE DO RIO PRET"
"c794dab4928dd97beb41d05514441e86","13160","ARTUR NOGUEIRA"
"1976a05ecf2996d6ffb7b5430e635fe7","19806","ASSIS"
"c70a353f02429c00775a46a75fb787da","8275","SAO PAULO"
"39d61be7a92eb77b7da367bd4845bc0e","13420","SAO PAULO"
