order_delivered_carrier_date,holiday_at_shipping,order_delivered_customer_date,approval_time_hours,handling_time_hours,shipping_delay_hours,delivery_time_days,purchase_hour,purchase_day_of_week,is_weekend,price,freight_value,product_weight_g,volume_cm3,distance_km,same_city,review_score,delivered_on_time,seller_geolocation_lat,seller_geolocation_lng,seller_total_rainfall_period_mm,seller_max_rain_intensity_mm_h,seller_max_wind_gust_period_ms,seller_interval_code,seller_rain_class_code,seller_wind_class_code,customer_geolocation_lat,customer_geolocation_lng,customer_total_rainfall_period_mm,customer_max_rain_intensity_mm_h,customer_max_wind_gust_period_ms,customer_interval_code,customer_rain_class_code,customer_wind_class_code
2018-07-23T16:13:00.000Z,0,2018-07-25T17:37:40.000Z,0.152,63.047,-8.953,4.692,1,6,1,40.99,14.6,1650,21386.0,172.474,0,5.0,1,-23.496294,-46.620088,0.0,0.0,5.2,3,0,3,-22.70277777,-47.62305554,0.0,0.0,6.8,3,0,4
2018-07-18T13:06:00.000Z,0,2018-07-25T17:27:25.000Z,0.161,-1.656,-49.656,7.119,14,3,0,56.1,13.97,950,9450.0,164.015,0,5.0,1,-21.855567,-48.799717,0.0,0.0,8.6,3,0,5,-22.70277777,-47.62305554,0.0,0.0,6.8,3,0,4
2018-07-24T14:30:00.000Z,0,2018-07-25T14:28:49.000Z,0.177,0.996,-143.004,1.048,13,2,0,270.79,9.16,50,5481.0,145.049,0,5.0,1,-23.724501,-46.677501,0.0,0.0,5.9,3,0,4,-22.703132,-47.623317,0.0,0.0,6.8,3,0,4
2018-07-25T14:19:00.000Z,0,2018-07-26T14:08:47.000Z,0.611,24.575,-47.226,2.042,13,2,0,859.9,14.18,500,1936.0,40.294,0,1.0,1,-22.70277777,-47.62305554,0.0,0.0,6.8,3,0,4,-22.703132,-47.623317,0.0,0.0,6.0,3,0,4
2018-07-23T14:44:00.000Z,0,2018-07-26T17:42:59.000Z,15.377,2.196,-44.003,3.857,21,0,0,149.0,14.34,2650,10400.0,120.635,0,5.0,1,-23.48333333,-46.61666666,0.0,0.0,5.2,3,0,3,-22.70277777,-47.62305554,0.0,0.0,6.0,3,0,4
2018-07-25T15:12:00.000Z,0,2018-07-26T12:59:40.000Z,0.503,27.451,-116.327,2.073,11,2,0,45.0,7.58,300,8464.0,4.924,0,5.0,1,-22.70277777,-47.62305554,0.0,0.0,6.8,3,0,4,-22.70277777,-47.62305554,0.0,0.0,6.0,3,0,4
2018-07-23T15:53:00.000Z,0,2018-07-26T17:28:32.000Z,0.155,49.714,-46.286,5.144,14,6,1,62.9,13.1,400,5643.0,379.776,0,5.0,1,-21.08555555,-49.92055554,0.0,0.0,7.6,3,0,4,-22.70277777,-47.62305554,0.0,0.0,6.0,3,0,4
2018-07-23T15:53:00.000Z,0,2018-07-26T17:28:32.000Z,0.155,49.714,-46.286,5.144,14,6,1,62.9,13.1,400,5643.0,379.776,0,5.0,1,-21.08555555,-49.92055554,0.0,0.0,7.6,3,0,4,-22.70277777,-47.62305554,0.0,0.0,6.0,3,0,4
2018-07-26T17:22:00.000Z,0,2018-07-28T10:03:44.000Z,6.32,14.194,-81.806,2.55,20,3,0,24.99,7.44,150,1512.0,105.649,0,5.0,1,-23.496294,-46.620088,0.0,0.0,5.6,3,0,4,-22.70277777,-47.62305554,0.0,0.0,4.7,2,0,3
2018-07-23T15:35:00.000Z,0,2018-07-31T12:51:52.000Z,0.102,70.828,-49.173,10.842,16,5,1,79.9,15.86,5750,9000.0,97.697,0,5.0,0,-23.48333333,-46.61666666,0.0,0.0,5.2,3,0,3,-22.70277777,-47.62305554,0.4,0.4,4.9,3,1,3
2018-07-30T17:58:00.000Z,0,2018-07-31T19:28:42.000Z,0.4,5.553,-42.448,1.311,12,1,0,94.9,8.82,650,4560.0,109.32,0,5.0,1,-23.496294,-46.620088,0.0,0.0,9.1,3,0,5,-22.70277777,-47.62305554,0.0,0.0,8.0,4,0,5
2018-07-30T17:58:00.000Z,0,2018-07-31T20:24:34.000Z,0.297,4.222,-43.778,1.29,13,1,0,8.99,7.39,250,768.0,123.636,0,5.0,1,-23.496294,-46.620088,0.0,0.0,9.1,3,0,5,-22.70277777,-47.62305554,0.0,0.0,8.0,4,0,5
2018-07-30T14:43:00.000Z,0,2018-07-31T22:48:50.000Z,0.173,14.963,-81.038,1.968,23,0,0,179.0,9.41,425,4608.0,38.083,0,5.0,1,-22.70277777,-47.62305554,0.0,0.0,7.0,3,0,4,-22.70277777,-47.62305554,0.0,0.0,8.0,4,0,5
2018-07-31T11:17:00.000Z,0,2018-08-01T16:12:51.000Z,58.246,7.365,-40.635,3.939,17,6,1,12.99,7.39,145,1872.0,104.768,0,5.0,1,-23.496294,-46.620088,12.0,11.2,13.5,2,3,6,-22.70277777,-47.62305554,2.4,1.2,8.4,3,1,5
2018-07-23T15:44:00.000Z,0,2018-08-01T18:58:24.000Z,17.58,3.193,-42.814,10.001,18,0,0,77.9,14.86,1825,21200.0,220.466,0,4.0,1,-21.855567,-48.799717,0.0,0.0,6.1,3,0,4,-22.70277777,-47.62305554,1.4,1.4,10.0,4,1,5
2018-07-30T14:59:00.000Z,0,2018-08-01T20:48:59.000Z,0.295,18.24,-77.76,3.015,20,0,0,78.67,13.28,6050,36096.0,185.493,0,5.0,1,-21.85555555,-48.66666666,0.0,0.0,9.5,3,0,5,-22.70277777,-47.62305554,1.4,1.4,10.0,4,1,5
2018-07-30T14:59:00.000Z,0,2018-08-01T20:48:59.000Z,0.295,18.24,-173.76,3.015,20,0,0,39.99,13.28,400,3584.0,118.181,0,5.0,1,-23.72472221,-46.67805554,0.0,0.0,9.8,3,0,5,-22.70277777,-47.62305554,1.4,1.4,10.0,4,1,5
2018-07-30T14:59:00.000Z,0,2018-08-01T20:48:59.000Z,0.295,18.24,-77.76,3.015,20,0,0,39.98,13.28,600,4096.0,125.077,0,5.0,1,-23.496294,-46.620088,0.0,0.0,9.1,3,0,5,-22.70277777,-47.62305554,1.4,1.4,10.0,4,1,5
2018-07-30T15:07:00.000Z,0,2018-08-01T19:42:46.000Z,0.228,42.53,-29.47,3.973,20,6,1,19.99,7.4,150,4096.0,123.491,0,5.0,1,-23.496294,-46.620088,0.0,0.0,9.1,3,0,5,-22.70277777,-47.62305554,1.4,1.4,10.0,4,1,5
2018-07-30T14:08:00.000Z,0,2018-08-01T18:12:16.000Z,5.821,106.959,-13.041,6.869,21,3,0,348.9,10.6,277,7935.0,55.872,0,5.0,1,-22.70277777,-47.62305554,0.0,0.0,7.0,3,0,4,-22.70277777,-47.62305554,1.4,1.4,10.0,4,1,5
2018-07-31T11:13:00.000Z,0,2018-08-01T23:57:28.000Z,57.49,7.376,-40.624,4.234,18,6,1,13.3,8.88,700,3927.0,97.136,0,5.0,1,-23.724501,-46.677501,12.0,9.6,8.8,2,2,5,-22.703132,-47.623317,1.4,1.4,10.0,4,1,5
2018-07-31T15:39:00.000Z,0,2018-08-01T19:18:48.000Z,11.666,11.124,-36.093,2.102,16,1,0,48.9,9.09,600,5200.0,29.518,0,5.0,1,-22.70277777,-47.62305554,0.4,0.4,4.9,3,1,3,-22.703132,-47.623317,1.4,1.4,10.0,4,1,5
2018-07-31T15:07:00.000Z,0,2018-08-02T15:34:52.000Z,0.662,4.602,-43.291,2.239,9,2,0,55.0,7.65,200,640.0,107.479,0,2.0,1,-23.72472221,-46.67805554,0.2,0.2,6.6,3,1,4,-22.70277777,-47.62305554,0.0,0.0,4.5,3,0,3
2018-07-30T15:46:00.000Z,0,2018-08-02T15:12:07.000Z,0.298,6.246,-41.654,3.249,9,1,0,21.99,7.41,50,816.0,88.058,0,5.0,1,-23.724501,-46.677501,0.0,0.0,9.8,3,0,5,-22.70277777,-47.62305554,0.0,0.0,4.5,3,0,3
2018-07-24T14:37:00.000Z,0,2018-08-02T17:44:36.000Z,0.157,125.692,-18.308,14.374,8,4,0,69.0,8.64,400,4096.0,125.688,0,1.0,0,-23.041668,-45.520841,0.0,0.0,5.4,3,0,3,-22.70277777,-47.62305554,0.0,0.0,4.5,3,0,3
2018-07-31T14:01:00.000Z,0,2018-08-02T14:41:47.000Z,0.196,139.263,-28.737,7.839,18,3,0,49.9,13.01,650,21204.0,441.216,0,5.0,1,-21.31916666,-50.93027777,0.0,0.0,4.7,3,0,3,-22.70277777,-47.62305554,0.0,0.0,4.5,3,0,3
2018-08-02T16:30:00.000Z,0,2018-08-03T14:45:00.000Z,0.968,3.43,-92.57,1.11,12,4,0,219.0,16.83,5650,32000.0,94.182,0,5.0,1,-23.52333332,-46.86916666,0.0,0.0,6.3,3,0,4,-22.70277777,-47.62305554,24.0,6.0,8.0,3,2,5
2018-08-01T15:38:00.000Z,0,2018-08-04T00:44:54.000Z,0.229,18.711,-125.289,3.169,20,2,0,101.0,9.46,550,9600.0,146.434,0,5.0,1,-23.724501,-46.677501,0.0,0.0,7.7,3,0,4,-22.70277777,-47.62305554,3.2,1.0,6.8,1,1,4
2018-08-03T12:28:00.000Z,0,2018-08-06T16:13:06.000Z,0.968,23.393,-72.607,4.171,12,4,0,37.9,8.43,450,1776.0,75.25,0,5.0,1,-22.70277777,-47.62305554,24.0,6.0,8.0,3,2,5,-22.70277777,-47.62305554,10.2,3.0,5.2,3,2,3
2018-08-06T14:22:00.000Z,0,2018-08-08T16:58:54.000Z,0.889,21.448,-26.552,3.04,16,0,0,14.99,7.39,250,1092.0,137.52,0,3.0,1,-23.496294,-46.620088,2.8,1.2,4.6,3,1,3,-22.703132,-47.623317,0.0,0.0,4.7,3,0,3
2018-08-06T15:38:00.000Z,0,2018-08-08T13:41:36.000Z,0.254,10.046,-61.878,2.348,5,1,0,14.9,7.39,167,704.0,96.548,0,5.0,1,-23.496294,-46.620088,2.8,1.2,4.6,3,1,3,-22.70277777,-47.62305554,0.0,0.0,4.7,3,0,3
2018-08-06T15:56:00.000Z,0,2018-08-08T21:27:40.000Z,0.504,75.856,-20.144,5.412,11,5,1,219.89,12.56,2134,8800.0,129.419,0,5.0,0,-23.724501,-46.677501,2.6,0.8,4.4,3,1,3,-22.70277777,-47.62305554,0.0,0.0,4.2,4,0,3
2018-08-07T12:42:00.000Z,0,2018-08-08T20:21:14.000Z,1.53,68.178,-50.803,4.223,14,6,1,310.0,9.43,4450,8000.0,142.2,0,5.0,1,-23.48333333,-46.61666666,0.0,0.0,7.9,3,0,4,-22.703132,-47.623317,0.0,0.0,4.2,4,0,3
2018-08-07T15:33:00.000Z,0,2018-08-09T22:34:43.000Z,0.243,18.464,-29.536,3.072,20,1,0,49.0,7.6,250,352.0,161.589,0,4.0,1,-23.72472221,-46.67805554,0.0,0.0,7.1,3,0,4,-22.70277777,-47.62305554,0.0,0.0,12.4,4,0,6
2018-07-30T15:16:00.000Z,0,2018-08-09T20:55:48.000Z,0.311,29.098,-18.903,11.461,9,0,0,230.0,22.25,5200,23625.0,219.158,0,5.0,1,-21.855567,-48.799717,0.0,0.0,9.5,3,0,5,-22.70277777,-47.62305554,0.0,0.0,12.4,4,0,6
2018-08-08T18:00:00.000Z,0,2018-08-09T23:41:43.000Z,0.238,76.247,-19.753,4.424,13,0,0,33.99,11.26,694,2856.0,154.273,0,5.0,1,-23.48333333,-46.61666666,0.0,0.0,5.7,4,0,4,-22.70277777,-47.62305554,0.0,0.0,12.4,4,0,6
2018-08-09T13:06:00.000Z,0,2018-08-10T16:31:42.000Z,16.973,34.011,-109.989,3.267,10,2,0,44.9,12.61,4150,18676.0,118.599,0,5.0,1,-23.724501,-46.677501,0.2,0.2,11.6,3,1,6,-22.70277777,-47.62305554,0.0,0.0,8.6,3,0,5
2018-08-08T16:37:00.000Z,0,2018-08-10T17:20:53.000Z,0.184,20.112,-147.888,2.876,20,2,0,320.45,20.01,7875,57660.0,158.764,0,5.0,1,-23.48333333,-46.61666666,0.0,0.0,4.9,3,0,3,-22.70277777,-47.62305554,0.0,0.0,8.6,3,0,5
2018-08-06T15:29:00.000Z,0,2018-08-10T18:21:05.000Z,0.215,31.315,-40.685,5.433,7,0,0,155.99,13.75,250,1936.0,128.322,0,4.0,1,-21.46111111,-47.57944443,0.0,0.0,7.9,3,0,4,-22.70277777,-47.62305554,0.0,0.0,9.3,4,0,5
2018-08-06T08:31:00.000Z,0,2018-08-10T22:12:19.000Z,23.903,65.929,-78.011,8.313,14,4,0,412.0,24.7,9100,37111.0,250.051,0,5.0,1,-21.13305554,-48.84055555,0.0,0.0,6.8,2,0,4,-22.70277777,-47.62305554,0.0,0.0,9.3,4,0,5
2018-08-07T15:56:00.000Z,0,2018-08-10T22:26:25.000Z,31.47,11.188,-36.812,5.049,21,0,0,79.9,24.17,8500,50625.0,316.161,0,5.0,1,-21.085675,-49.920388,0.0,0.0,6.1,3,0,4,-22.70277777,-47.62305554,0.0,0.0,9.3,4,0,5
2018-08-09T14:57:00.000Z,0,2018-08-10T19:12:15.000Z,18.781,35.776,-84.224,3.45,8,2,0,74.89,8.68,350,10296.0,73.103,0,4.0,1,-22.70277777,-47.62305554,0.0,0.0,8.3,3,0,5,-22.70277777,-47.62305554,0.0,0.0,9.3,4,0,5
2018-08-06T15:17:00.000Z,0,2018-08-10T20:59:41.000Z,0.124,52.446,-67.554,6.428,10,6,1,44.99,12.98,150,3000.0,202.639,0,2.0,1,-21.33833333,-48.11388888,0.0,0.0,7.9,3,0,4,-22.70277777,-47.62305554,0.0,0.0,9.3,4,0,5
2018-08-10T12:29:00.000Z,0,2018-08-14T00:26:29.000Z,0.209,74.397,26.397,6.607,9,2,0,28.99,7.46,150,2873.0,90.291,0,1.0,0,-23.48333333,-46.61666666,0.0,0.0,14.6,3,0,7,-22.70277777,-47.62305554,0.0,0.0,6.3,1,0,4
2018-08-09T15:06:00.000Z,0,2018-08-14T01:21:09.000Z,16.504,58.595,10.595,7.556,12,1,0,39.9,7.54,150,528.0,123.183,0,5.0,1,-23.496294,-46.620088,0.0,0.0,13.9,3,0,7,-22.70277777,-47.62305554,0.0,0.0,6.3,1,0,4
2018-08-13T15:39:00.000Z,0,2018-08-14T17:22:35.000Z,84.352,155.061,11.127,11.047,16,5,1,34.9,7.5,150,8464.0,32.41,0,5.0,0,-22.70277777,-47.62305554,0.0,0.0,7.5,3,0,4,-22.703132,-47.623317,0.0,0.0,3.3,3,0,2
2018-08-13T08:41:00.000Z,0,2018-08-14T22:08:31.000Z,0.342,67.274,-76.726,4.378,13,5,1,228.0,26.58,12000,70875.0,110.843,0,4.0,1,-23.496294,-46.620088,0.0,0.0,5.7,2,0,4,-22.70277777,-47.62305554,0.0,0.0,4.5,4,0,3
2018-08-13T09:24:00.000Z,0,2018-08-14T19:57:56.000Z,43.785,138.813,-5.187,9.048,18,0,0,18.0,7.39,200,1056.0,102.082,0,5.0,1,-23.496294,-46.620088,0.0,0.0,5.7,2,0,4,-22.70277777,-47.62305554,0.0,0.0,4.5,4,0,3
2018-08-08T12:58:00.000Z,0,2018-08-14T18:36:53.000Z,0.168,48.21,-191.79,8.251,12,1,0,69.9,17.62,2500,2420.0,164.428,0,3.0,1,-22.37083332,-48.55722222,0.2,0.2,0.0,3,1,0,-22.70277777,-47.62305554,0.0,0.0,4.5,4,0,3
2018-08-08T12:58:00.000Z,0,2018-08-14T18:36:53.000Z,0.168,48.21,-191.79,8.251,12,1,0,69.9,17.62,2500,2420.0,164.428,0,3.0,1,-22.37083332,-48.55722222,0.2,0.2,0.0,3,1,0,-22.70277777,-47.62305554,0.0,0.0,4.5,4,0,3
2018-08-13T16:13:00.000Z,0,2018-08-15T00:18:26.000Z,0.181,45.296,-26.704,3.232,18,6,1,39.99,11.48,250,1275.0,116.535,0,1.0,1,-23.724501,-46.677501,0.0,0.0,7.3,3,0,4,-22.70277777,-47.62305554,0.0,0.0,2.7,1,0,2
2018-08-10T14:43:00.000Z,0,2018-08-15T00:18:43.000Z,30.496,30.969,-65.031,6.961,1,3,0,14.9,7.39,150,10560.0,153.102,0,5.0,1,-23.951972,-46.530472,0.0,0.0,10.3,3,0,5,-22.70277777,-47.62305554,0.0,0.0,2.7,1,0,2
2018-08-13T16:13:00.000Z,0,2018-08-15T00:18:26.000Z,0.181,45.296,-50.704,3.232,18,6,1,19.9,3.45,100,627.0,120.764,0,1.0,1,-23.496294,-46.620088,0.0,0.0,9.1,3,0,5,-22.70277777,-47.62305554,0.0,0.0,2.7,1,0,2
2018-08-13T14:41:00.000Z,0,2018-08-16T17:48:42.000Z,0.144,147.427,3.427,9.279,11,2,0,14.9,7.87,150,3120.0,165.679,0,5.0,0,-23.951972,-46.530472,0.0,0.0,9.3,3,0,5,-22.70277777,-47.62305554,0.0,0.0,8.5,3,0,5
2018-08-09T12:58:00.000Z,0,2018-08-16T16:32:20.000Z,0.117,87.794,-80.206,10.812,21,0,0,30.0,7.47,250,2688.0,83.447,0,1.0,0,-23.496294,-46.620088,0.0,0.0,13.9,3,0,7,-22.70277777,-47.62305554,0.0,0.0,8.5,3,0,5
2018-08-15T13:06:00.000Z,0,2018-08-16T16:14:31.000Z,29.79,200.929,32.929,10.744,22,0,0,69.99,11.51,1700,19500.0,93.362,0,4.0,0,-23.52333332,-46.86916666,0.0,0.0,9.6,3,0,5,-22.70277777,-47.62305554,0.0,0.0,8.5,3,0,5
2018-08-15T12:49:00.000Z,0,2018-08-16T13:38:42.000Z,37.808,32.411,-15.589,3.96,14,0,0,32.0,11.24,1150,27000.0,58.228,0,5.0,1,-22.415062,-46.805292,0.0,0.0,4.1,3,0,3,-22.70277777,-47.62305554,0.0,0.0,8.5,3,0,5
2018-08-15T12:49:00.000Z,0,2018-08-16T13:38:42.000Z,37.808,32.411,-15.589,3.96,14,0,0,31.46,11.24,1200,27000.0,58.228,0,5.0,1,-22.415062,-46.805292,0.0,0.0,4.1,3,0,3,-22.70277777,-47.62305554,0.0,0.0,8.5,3,0,5
2018-08-16T11:49:00.000Z,0,2018-08-18T00:02:42.000Z,5.388,15.51,-28.713,2.38,14,3,0,49.0,7.6,300,352.0,87.059,0,5.0,1,-23.72472221,-46.67805554,0.0,0.0,5.7,2,0,4,-22.70277777,-47.62305554,0.0,0.0,7.8,1,0,4
2018-08-16T12:34:00.000Z,0,2018-08-18T01:21:46.000Z,0.246,24.83,-23.17,2.578,11,3,0,79.9,8.72,400,1584.0,115.055,0,4.0,1,-23.48333333,-46.61666666,0.6,0.2,8.0,3,1,5,-22.70277777,-47.62305554,0.0,0.0,7.8,1,0,4
2018-08-16T12:34:00.000Z,0,2018-08-18T01:21:46.000Z,0.246,24.83,-23.17,2.578,11,3,0,79.9,8.72,400,1584.0,115.055,0,4.0,1,-23.48333333,-46.61666666,0.6,0.2,8.0,3,1,5,-22.70277777,-47.62305554,0.0,0.0,7.8,1,0,4
2018-08-14T13:54:00.000Z,0,2018-08-18T14:52:27.000Z,21.467,24.154,-23.846,5.941,16,0,0,28.9,7.46,300,8000.0,86.157,0,5.0,0,-23.48333333,-46.61666666,0.0,0.0,6.3,3,0,4,-22.70277777,-47.62305554,0.0,0.0,5.0,3,0,3
2018-08-17T18:11:00.000Z,0,2018-08-18T16:58:50.000Z,0.344,2.021,-93.979,1.048,15,5,1,55.0,8.55,380,2431.0,166.835,0,5.0,1,-23.48333333,-46.61666666,0.0,0.0,7.3,4,0,4,-22.70277777,-47.62305554,0.0,0.0,5.0,3,0,3
2018-08-10T10:00:00.000Z,0,2018-08-20T11:47:37.000Z,0.299,83.249,-60.743,13.556,22,1,0,82.49,8.74,330,4800.0,99.437,0,5.0,0,-23.496294,-46.620088,0.0,0.0,12.0,2,0,6,-22.70277777,-47.62305554,0.0,0.0,4.4,2,0,3
2018-08-20T17:15:00.000Z,0,2018-08-21T13:45:35.000Z,25.877,6.08,-41.92,2.186,9,0,0,56.0,7.65,300,640.0,143.451,0,5.0,1,-23.72472221,-46.67805554,0.0,0.0,5.2,3,0,3,-22.703132,-47.623317,0.0,0.0,6.3,3,0,4
2018-08-17T14:38:00.000Z,0,2018-08-21T21:34:38.000Z,0.345,47.461,-72.539,6.281,14,3,0,74.8,7.78,100,8000.0,180.538,0,5.0,1,-23.724501,-46.677501,0.0,0.0,6.8,3,0,4,-22.70277777,-47.62305554,0.0,0.0,6.1,4,0,4
2018-08-17T14:38:00.000Z,0,2018-08-21T21:34:38.000Z,0.345,47.461,-72.539,6.281,14,3,0,74.8,7.78,100,8000.0,180.538,0,5.0,1,-23.724501,-46.677501,0.0,0.0,6.8,3,0,4,-22.70277777,-47.62305554,0.0,0.0,6.1,4,0,4
2018-08-20T14:35:00.000Z,0,2018-08-21T23:58:27.000Z,0.294,63.414,-32.586,4.046,22,5,1,39.0,11.29,4400,26208.0,46.467,0,5.0,1,-22.415062,-46.805292,0.0,0.0,7.6,3,0,4,-22.70277777,-47.62305554,0.0,0.0,6.1,4,0,4
2018-08-21T11:38:00.000Z,0,2018-08-22T17:18:46.000Z,29.066,24.468,-143.532,3.467,6,0,0,19.9,15.44,10100,24000.0,164.436,0,5.0,1,-23.496294,-46.620088,0.0,0.0,5.0,2,0,3,-22.70277777,-47.62305554,0.0,0.0,5.8,3,0,4
2018-08-16T14:44:00.000Z,0,2018-08-22T15:11:44.000Z,16.889,11.647,-84.353,7.208,10,3,0,29.99,9.49,550,2560.0,222.677,0,4.0,1,-21.855567,-48.799717,0.0,0.0,9.7,3,0,5,-22.703132,-47.623317,0.0,0.0,5.8,3,0,4
2018-08-16T14:44:00.000Z,0,2018-08-22T15:11:44.000Z,16.889,11.647,-84.353,7.208,10,3,0,29.99,9.49,500,2560.0,222.677,0,4.0,1,-21.855567,-48.799717,0.0,0.0,9.7,3,0,5,-22.703132,-47.623317,0.0,0.0,5.8,3,0,4
2018-08-15T13:04:00.000Z,0,2018-08-23T02:32:22.000Z,0.275,39.896,-128.104,9.235,20,1,0,29.9,8.37,500,5625.0,86.698,0,1.0,0,-23.496294,-46.620088,0.0,0.0,7.0,3,0,4,-22.70277777,-47.62305554,0.0,0.0,3.4,1,0,3
2018-08-16T13:28:00.000Z,0,2018-08-23T00:58:41.000Z,0.213,97.046,1.046,10.532,12,0,0,99.88,15.01,1800,12546.0,191.295,0,4.0,1,-21.855567,-48.799717,0.0,0.0,9.7,3,0,5,-22.70277777,-47.62305554,0.0,0.0,3.4,1,0,3
2018-08-20T16:37:00.000Z,0,2018-08-23T16:22:34.000Z,0.339,91.456,-4.544,6.815,20,4,0,46.0,12.98,250,8000.0,206.351,0,4.0,1,-21.33833333,-48.11388888,0.2,0.2,9.0,3,1,5,-22.70277777,-47.62305554,0.0,0.0,6.6,3,0,4
2018-08-22T15:32:00.000Z,0,2018-08-23T12:38:45.000Z,0.398,37.373,-538.627,2.453,1,2,0,599.99,29.18,22300,99000.0,82.303,0,5.0,1,-23.496294,-46.620088,0.0,0.0,4.4,3,0,3,-22.70277777,-47.62305554,0.0,0.0,6.6,3,0,4
2018-08-21T19:21:00.000Z,0,2018-08-23T18:40:41.000Z,23.924,83.429,-204.571,6.445,7,5,1,66.0,7.72,250,1056.0,68.91,0,5.0,1,-23.496294,-46.620088,0.0,0.0,9.8,4,0,5,-22.70277777,-47.62305554,0.0,0.0,5.4,4,0,3
2018-08-22T11:27:00.000Z,0,2018-08-23T22:35:29.000Z,0.129,14.362,-105.638,2.068,20,2,0,139.0,9.72,700,6732.0,20.534,0,5.0,1,-22.70277777,-47.62305554,0.0,0.0,5.1,2,0,3,-22.70277777,-47.62305554,0.0,0.0,5.4,4,0,3
2018-08-22T16:37:00.000Z,0,2018-08-23T23:14:23.000Z,3.165,49.021,1.025,3.45,12,1,0,42.93,7.56,175,2210.0,103.429,0,5.0,0,-23.724501,-46.677501,0.0,0.0,5.5,3,0,4,-22.70277777,-47.62305554,0.0,0.0,5.4,4,0,3
2018-08-21T13:48:00.000Z,0,2018-08-23T20:23:38.000Z,14.549,23.626,-72.374,3.865,23,0,0,38.5,8.96,1225,9548.0,206.587,0,5.0,1,-23.951972,-46.530472,0.0,0.0,4.7,3,0,3,-22.70277777,-47.62305554,0.0,0.0,5.4,4,0,3
2018-08-17T14:42:00.000Z,0,2018-08-23T20:36:30.000Z,28.982,35.193,-84.808,8.92,22,2,0,29.99,7.47,188,1224.0,170.252,0,2.0,0,-23.496294,-46.620088,0.0,0.0,7.8,3,0,4,-22.70277777,-47.62305554,0.0,0.0,5.4,4,0,3
2018-08-20T15:29:00.000Z,0,2018-08-24T17:56:31.000Z,0.19,69.646,-218.354,7.012,17,5,1,69.9,21.13,5200,31050.0,276.522,0,5.0,1,-21.085675,-49.920388,0.0,0.0,8.0,3,0,5,-22.703132,-47.623317,0.0,0.0,13.5,3,0,6
2018-08-22T08:17:00.000Z,0,2018-08-24T17:06:29.000Z,0.3,35.121,-36.879,3.844,20,1,0,19.49,7.4,125,6300.0,187.77,0,5.0,1,-23.844678,-46.143376,0.4,0.4,2.7,2,1,2,-22.703132,-47.623317,0.0,0.0,13.5,3,0,6
2018-08-22T08:17:00.000Z,0,2018-08-24T17:06:29.000Z,0.3,35.121,-36.879,3.844,20,1,0,19.49,7.4,125,6300.0,187.77,0,5.0,1,-23.844678,-46.143376,0.4,0.4,2.7,2,1,2,-22.703132,-47.623317,0.0,0.0,13.5,3,0,6
2018-08-17T13:17:00.000Z,0,2018-08-25T10:26:25.000Z,23.964,3.452,-92.548,9.024,9,4,0,151.3,12.08,1700,17408.0,88.241,0,3.0,0,-23.496294,-46.620088,0.0,0.0,7.8,3,0,4,-22.70277777,-47.62305554,9.0,5.0,7.7,2,2,4
2018-08-23T15:56:00.000Z,0,2018-08-27T14:06:42.000Z,0.189,28.344,-91.656,5.113,11,3,0,96.99,7.94,100,2340.0,97.374,0,1.0,1,-23.724501,-46.677501,0.0,0.0,7.6,3,0,4,-22.70277777,-47.62305554,0.0,0.0,6.7,3,0,4
2018-08-24T18:49:00.000Z,0,2018-08-27T16:20:57.000Z,19.16,183.3,-56.679,11.333,8,4,0,125.0,8.14,501,3276.0,107.544,0,5.0,1,-23.48333333,-46.61666666,0.0,0.0,12.2,4,0,6,-22.70277777,-47.62305554,0.0,0.0,6.7,3,0,4
2018-08-22T14:00:00.000Z,0,2018-08-27T17:22:45.000Z,0.321,23.166,-24.834,6.119,14,2,0,459.0,31.99,8900,51975.0,122.407,0,3.0,1,-22.4711111,-48.5575,0.0,0.0,0.0,3,0,0,-22.70277777,-47.62305554,0.0,0.0,6.7,3,0,4
2018-08-24T13:50:00.000Z,0,2018-08-27T16:37:26.000Z,84.448,248.992,-87.008,17.01,16,5,1,59.95,9.17,700,8712.0,26.777,0,2.0,1,-23.52333332,-46.86916666,0.0,0.0,7.5,3,0,4,-22.703132,-47.623317,0.0,0.0,6.7,3,0,4
2018-08-20T18:25:00.000Z,0,2018-08-29T15:37:21.000Z,0.242,48.831,-23.105,10.928,17,6,1,11.9,7.39,150,627.0,99.911,0,3.0,0,-23.496294,-46.620088,0.0,0.0,7.1,4,0,4,-22.70277777,-47.62305554,0.0,0.0,5.4,3,0,3
2018-08-24T12:26:00.000Z,0,2018-08-29T17:09:39.000Z,0.247,60.026,-59.974,7.708,0,3,0,152.9,13.73,335,2992.0,207.86,0,5.0,1,-21.338432,-48.114007,6.0,3.2,6.1,3,2,4,-22.70277777,-47.62305554,0.0,0.0,5.4,3,0,3
2018-08-24T12:26:00.000Z,0,2018-08-29T17:04:17.000Z,0.23,25.846,-94.154,6.28,10,4,0,299.9,14.76,250,1728.0,157.855,0,3.0,1,-21.338432,-48.114007,6.0,3.2,6.1,3,2,4,-22.70277777,-47.62305554,0.0,0.0,5.4,3,0,3
